Rid;status;fecha_dictamen
31394;aprobado;2010-11-09
31395;aprobado;2009-02-03
31396;rechazado;2013-01-14
31397;rechazado;1982-07-09
31398;rechazado;2009-10-25
31400;rechazado;2016-08-22
31401;rechazado;2016-09-30
31402;aprobado;1995-04-08
31404;aprobado;2013-06-18
31405;rechazado;2015-07-23
31407;rechazado;2019-05-05
31409;aprobado;2018-09-30
31410;aprobado;1994-06-28
31411;rechazado;2014-07-06
31412;rechazado;2016-05-03
31414;rechazado;1979-06-06
31417;rechazado;2015-07-16
31418;rechazado;2010-05-24
31420;rechazado;2004-02-25
31421;rechazado;2017-10-04
31422;rechazado;2017-07-31
31424;rechazado;2011-02-05
31425;rechazado;2009-07-20
31426;rechazado;2008-12-07
31427;rechazado;2002-12-25
31431;aprobado;2019-08-18
31432;aprobado;2014-08-01
31434;rechazado;2009-03-05
31436;rechazado;2003-01-20
31437;rechazado;2019-08-01
31438;rechazado;1999-11-18
31439;aprobado;2019-08-11
31441;rechazado;2015-11-27
31442;aprobado;2008-08-25
31443;rechazado;2019-08-24
31446;rechazado;2013-06-07
31448;rechazado;2010-05-28
31449;rechazado;2018-02-20
31450;aprobado;2009-02-16
31453;aprobado;2013-06-15
31454;aprobado;2016-02-25
31456;aprobado;1987-02-18
31461;aprobado;2018-12-14
31464;rechazado;2018-06-09
31465;rechazado;2018-09-27
31466;rechazado;2011-09-10
31467;aprobado;2019-07-23
31468;rechazado;2011-12-14
31470;rechazado;2009-12-16
31471;rechazado;2015-06-19
31472;rechazado;2005-06-14
31474;rechazado;2008-01-03
31476;rechazado;2018-09-27
31478;rechazado;1994-10-10
31480;rechazado;1997-09-06
31481;aprobado;1996-03-12
31483;rechazado;2010-12-16
31484;rechazado;2006-10-06
31485;aprobado;2013-09-15
31486;rechazado;2019-06-22
31487;rechazado;2019-04-12
31488;aprobado;1982-12-12
31490;rechazado;2019-07-28
31491;aprobado;2007-02-25
31492;aprobado;2018-11-07
31493;aprobado;2017-09-23
31494;rechazado;2011-03-31
31495;aprobado;2013-01-09
31496;rechazado;2019-08-11
31497;rechazado;1999-05-08
31498;aprobado;2009-10-30
31500;aprobado;2016-09-25
31501;aprobado;1993-06-20
31502;aprobado;1997-09-17
31503;aprobado;2011-04-16
31504;aprobado;2017-03-29
31506;rechazado;1995-12-09
31507;aprobado;2014-02-07
31510;rechazado;2016-01-09
31512;rechazado;2018-12-11
31513;aprobado;2003-08-18
31514;rechazado;2016-04-02
31515;aprobado;2019-05-31
31516;rechazado;1989-02-14
31517;aprobado;2019-03-23
31518;rechazado;2018-12-21
31519;aprobado;2017-03-14
31522;aprobado;2019-05-14
31523;rechazado;2016-05-15
31527;rechazado;1993-05-20
31531;rechazado;2016-12-26
31532;rechazado;1994-07-29
31533;rechazado;2018-03-14
31534;aprobado;2015-04-08
31536;rechazado;2009-05-14
31537;aprobado;2018-07-09
31538;rechazado;2019-08-24
31540;aprobado;1991-12-14
31541;aprobado;2017-03-02
31542;rechazado;2011-09-07
31543;rechazado;2018-07-03
31544;rechazado;1993-02-13
31545;rechazado;2006-11-22
31546;rechazado;2008-07-12
31547;rechazado;2019-03-23
31548;rechazado;2010-12-20
31549;rechazado;2013-10-12
31550;rechazado;2001-09-07
31552;rechazado;2002-01-18
31553;aprobado;1987-05-25
31556;rechazado;2016-05-13
31558;aprobado;1978-08-03
31561;rechazado;2013-02-23
31562;aprobado;2017-05-27
31563;aprobado;2012-08-25
31565;rechazado;2005-11-16
31566;rechazado;2018-05-24
31568;aprobado;2017-09-05
31569;aprobado;2015-06-23
31570;aprobado;2018-03-09
31571;rechazado;2014-08-25
31572;aprobado;2018-07-22
31574;rechazado;2003-06-19
31577;aprobado;2002-01-07
31578;rechazado;2005-03-09
31582;rechazado;2018-10-03
31583;rechazado;2003-02-01
31584;rechazado;2014-07-17
31587;aprobado;1990-09-29
31589;aprobado;2011-04-13
31590;rechazado;2019-03-01
31592;rechazado;1990-08-12
31593;rechazado;1999-01-10
31594;aprobado;2019-05-30
31595;rechazado;2019-08-17
31596;aprobado;2018-05-14
31597;rechazado;1985-07-03
31598;aprobado;2018-10-22
31599;rechazado;1976-10-13
31600;rechazado;2008-04-09
31601;aprobado;2013-09-17
31602;aprobado;1993-09-30
31603;aprobado;2018-08-25
31605;aprobado;2017-03-24
31606;rechazado;2007-11-28
31607;rechazado;2006-05-23
31608;rechazado;2015-05-11
31609;aprobado;2018-07-10
31610;aprobado;1992-09-22
31611;rechazado;2002-08-03
31612;rechazado;2014-11-20
31618;rechazado;2018-07-19
31619;rechazado;2019-05-24
31620;aprobado;2019-02-16
31621;rechazado;2017-04-17
31623;aprobado;2018-12-13
31625;aprobado;2001-08-06
31626;rechazado;2019-07-19
31627;aprobado;1989-04-17
31628;rechazado;2019-06-03
31629;rechazado;2018-12-28
31630;rechazado;2014-04-15
31631;rechazado;1989-06-20
31632;aprobado;2010-03-24
31634;aprobado;2017-12-04
31635;aprobado;2003-07-14
31637;rechazado;2017-08-23
31639;rechazado;2019-08-02
31640;rechazado;2010-08-05
31642;aprobado;2012-01-16
31645;rechazado;1983-06-02
31646;aprobado;2009-03-09
31647;rechazado;2014-01-08
31648;rechazado;2019-06-14
31649;aprobado;1984-09-22
31650;rechazado;2018-08-27
31651;aprobado;2013-07-16
31652;aprobado;2012-10-25
31654;aprobado;2008-11-07
31656;aprobado;2019-02-23
31658;rechazado;2014-07-03
31663;aprobado;2019-06-21
31664;rechazado;2017-10-03
31666;aprobado;2018-04-12
31668;rechazado;2018-07-15
31669;rechazado;2007-01-01
31670;rechazado;2015-10-18
31671;aprobado;2010-08-04
31672;rechazado;2004-01-16
31673;aprobado;1981-07-24
31677;aprobado;2015-05-20
31678;rechazado;1995-06-30
31679;rechazado;2019-07-27
31680;rechazado;2016-04-18
31682;aprobado;2013-02-21
31683;rechazado;2018-12-13
31684;rechazado;2019-05-25
31685;rechazado;2019-05-26
31686;rechazado;2015-08-09
31687;aprobado;1990-09-05
31688;rechazado;2004-08-28
31689;aprobado;2019-03-04
31690;rechazado;2011-04-17
31691;rechazado;2018-02-17
31692;rechazado;2014-02-26
31694;rechazado;2017-12-07
31697;aprobado;2019-08-17
31698;aprobado;2004-12-23
31699;aprobado;2018-11-13
31700;aprobado;2017-07-27
31701;rechazado;1995-03-30
31705;aprobado;2013-06-20
31706;rechazado;2019-07-18
31707;aprobado;2008-06-15
31709;rechazado;2017-05-03
31710;aprobado;2009-05-23
31713;aprobado;2017-11-18
31714;aprobado;2007-02-06
31715;rechazado;2018-04-01
31717;aprobado;2017-05-28
31718;aprobado;2015-02-13
31721;aprobado;2013-10-18
31723;aprobado;2015-11-05
31724;aprobado;2007-08-01
31725;aprobado;2019-08-16
31727;aprobado;2013-03-19
31728;aprobado;2019-02-15
31729;rechazado;2018-06-20
31731;rechazado;2015-11-22
31734;rechazado;1998-01-12
31735;rechazado;2013-03-08
31736;aprobado;2015-08-27
31737;aprobado;2019-06-21
31739;rechazado;2018-07-19
31740;aprobado;2008-03-29
31743;aprobado;2000-12-07
31744;aprobado;2019-06-22
31745;aprobado;2018-12-19
31748;aprobado;2018-11-04
31750;rechazado;1992-04-19
31751;rechazado;2019-05-29
31752;aprobado;2019-03-13
31753;rechazado;2006-12-12
31754;rechazado;2007-12-05
31755;rechazado;2002-07-14
31756;aprobado;2018-06-08
31758;rechazado;2010-02-16
31759;aprobado;2012-06-16
31760;aprobado;2014-12-01
31761;aprobado;2009-03-19
31762;rechazado;2011-05-12
31763;aprobado;2012-07-30
31765;rechazado;2015-12-30
31766;aprobado;2016-11-05
31776;rechazado;2019-01-21
31777;aprobado;2014-10-22
31778;aprobado;2014-08-18
31780;rechazado;2010-10-16
31781;aprobado;2009-09-13
31782;rechazado;2019-08-03
31784;aprobado;2019-01-13
31786;aprobado;2003-11-09
31787;aprobado;2007-11-10
31790;aprobado;2019-03-12
31791;rechazado;2007-07-17
31794;aprobado;2004-08-02
31797;aprobado;2009-07-09
31800;aprobado;1998-10-10
31801;aprobado;2012-03-23
31802;aprobado;2012-10-28
31803;rechazado;2008-05-24
31804;aprobado;1986-05-10
31805;rechazado;2016-10-09
31806;rechazado;2017-01-20
31808;rechazado;2018-02-27
31809;aprobado;2009-05-18
31811;aprobado;2016-12-23
31815;aprobado;2005-10-02
31816;rechazado;2008-07-11
31817;aprobado;2015-09-18
31819;rechazado;2013-02-23
31820;rechazado;2019-05-29
31823;aprobado;2018-08-24
31829;aprobado;2008-08-24
31830;aprobado;2004-09-19
31831;aprobado;2014-07-25
31834;aprobado;2014-11-06
31835;rechazado;2019-06-06
31836;aprobado;2018-03-05
31837;aprobado;2018-12-22
31838;rechazado;2009-02-05
31844;aprobado;1994-01-25
31845;aprobado;2010-11-25
31846;rechazado;2019-04-10
31847;aprobado;2000-03-24
31848;aprobado;2015-01-13
31849;aprobado;2019-08-04
31854;aprobado;1994-06-11
31855;aprobado;2019-01-26
31856;aprobado;2008-10-31
31857;rechazado;2004-08-02
31858;aprobado;1995-08-29
31859;aprobado;2019-02-14
31860;aprobado;2018-07-16
31865;rechazado;2017-07-04
31866;aprobado;2014-01-11
31867;rechazado;1985-11-07
31868;rechazado;2019-03-12
31872;aprobado;2019-08-28
31874;rechazado;2019-04-18
31875;aprobado;2011-03-17
31876;aprobado;1997-03-24
31877;rechazado;2008-03-06
31878;rechazado;2007-05-06
31879;rechazado;2018-11-19
31880;aprobado;2011-12-20
31881;rechazado;2008-08-15
31882;aprobado;2019-02-25
31883;rechazado;1993-04-12
31884;aprobado;1984-12-21
31887;aprobado;2019-01-23
31888;rechazado;1990-03-12
31889;rechazado;2003-04-14
31892;aprobado;2019-07-18
31893;aprobado;1983-04-13
31894;rechazado;2014-11-03
31895;rechazado;2003-07-08
31896;aprobado;2018-04-12
31897;rechazado;2017-08-21
31898;rechazado;2005-06-27
31899;aprobado;2016-11-08
31900;aprobado;2018-01-20
31901;aprobado;2001-07-31
31902;rechazado;2004-08-10
31903;aprobado;2014-09-11
31905;aprobado;2013-06-30
31907;rechazado;2004-07-26
31908;rechazado;2002-01-30
31910;rechazado;1993-04-09
31911;aprobado;1996-11-01
31912;aprobado;2014-11-24
31915;aprobado;1994-10-02
31916;aprobado;2008-08-29
31917;aprobado;2014-10-21
31918;aprobado;2005-11-28
31921;rechazado;2003-10-12
31924;rechazado;2019-02-02
31926;aprobado;2000-03-14
31928;rechazado;2018-06-02
31930;rechazado;2011-02-03
31934;rechazado;2007-05-20
31935;rechazado;1997-09-15
31936;rechazado;2006-12-04
31939;rechazado;2009-08-24
31940;aprobado;1990-08-19
31942;rechazado;2018-04-14
31943;rechazado;2011-03-31
31944;rechazado;2012-08-23
31945;aprobado;2014-12-15
31946;aprobado;1999-11-18
31948;rechazado;2007-08-06
31949;aprobado;2010-07-22
31950;aprobado;2019-02-06
31951;rechazado;2016-10-30
31952;aprobado;2001-08-04
31953;rechazado;2017-12-04
31954;aprobado;2019-07-31
31955;aprobado;1982-02-21
31956;rechazado;2015-11-15
31958;rechazado;2018-09-21
31959;aprobado;2019-06-11
31961;aprobado;1987-02-06
31962;aprobado;2002-03-29
31964;aprobado;2018-08-07
31965;rechazado;2018-06-14
31968;rechazado;2002-01-10
31969;aprobado;1999-07-10
31970;rechazado;2001-01-21
31972;rechazado;1981-07-14
31973;aprobado;2019-08-16
31974;aprobado;2003-06-17
31975;rechazado;2018-12-21
31978;rechazado;2018-06-22
31979;rechazado;2018-10-05
31980;rechazado;2016-04-29
31981;aprobado;1998-06-02
31982;aprobado;1993-05-04
31983;rechazado;2019-06-29
31987;rechazado;2018-08-23
31988;aprobado;2004-01-23
31990;rechazado;2003-01-28
31991;aprobado;1987-08-08
31992;rechazado;1990-02-01
31993;rechazado;2006-08-01
31994;aprobado;1999-05-12
31997;aprobado;1988-03-26
31999;rechazado;2014-12-11
32000;aprobado;2002-09-20
32001;rechazado;2014-11-24
32002;rechazado;2007-12-25
32003;aprobado;2002-05-06
32004;rechazado;2018-02-27
32005;rechazado;1992-03-23
32006;aprobado;2013-03-24
32007;rechazado;2017-01-20
32009;rechazado;2014-04-14
32010;aprobado;2010-06-03
32015;rechazado;1991-08-06
32016;aprobado;2019-02-08
32017;aprobado;2008-06-22
32018;rechazado;2003-06-03
32019;aprobado;2007-09-05
32020;aprobado;2019-01-14
32021;rechazado;2011-09-04
32022;rechazado;2017-03-20
32023;rechazado;2018-10-12
32025;rechazado;2018-02-18
32026;aprobado;2019-02-12
32027;aprobado;2018-09-03
32028;rechazado;2018-02-08
32029;rechazado;2019-01-26
32030;aprobado;2004-06-12
32031;rechazado;2017-11-19
32032;rechazado;2014-12-15
32033;aprobado;2019-07-02
32034;rechazado;2019-02-20
32036;rechazado;2005-06-12
32038;aprobado;2019-03-16
32039;aprobado;2018-04-22
32040;aprobado;2017-04-10
32042;aprobado;2019-07-10
32045;aprobado;2011-07-16
32046;aprobado;2019-05-18
32048;rechazado;2018-07-20
32049;aprobado;2019-01-27
32051;aprobado;2001-10-25
32052;rechazado;1984-05-30
32054;aprobado;2008-03-12
32056;rechazado;1995-11-08
32057;rechazado;2010-07-10
32058;aprobado;2000-03-10
32059;rechazado;2007-03-16
32062;aprobado;1975-11-17
32063;rechazado;2006-07-25
32064;rechazado;2017-04-19
32065;aprobado;2008-12-19
32066;rechazado;2013-01-24
32068;aprobado;2018-10-01
32069;aprobado;1989-02-06
32071;aprobado;2006-09-08
32072;aprobado;2019-04-05
32074;rechazado;2017-07-13
32075;aprobado;2018-10-17
32077;aprobado;1997-11-05
32078;rechazado;2007-10-02
32079;aprobado;2009-09-28
32080;aprobado;2019-02-17
32081;aprobado;2013-08-18
32082;aprobado;1988-01-18
32086;rechazado;2007-11-30
32087;aprobado;2019-06-24
32088;aprobado;2006-12-19
32090;aprobado;2017-05-31
32091;rechazado;2019-02-25
32093;rechazado;2009-01-30
32094;aprobado;2014-07-16
32095;aprobado;2018-02-26
32097;aprobado;2015-03-03
32098;rechazado;2017-12-14
32101;rechazado;2005-06-22
32102;aprobado;2015-09-19
32103;aprobado;2014-04-06
32104;aprobado;2013-08-05
32105;aprobado;1989-06-05
32106;rechazado;1974-11-27
32107;aprobado;2019-08-20
32108;rechazado;2017-08-05
32110;aprobado;2014-04-03
32111;aprobado;2017-02-20
32115;aprobado;2011-12-03
32116;aprobado;2009-06-12
32117;rechazado;2014-06-18
32118;rechazado;2016-07-01
32119;rechazado;2017-01-20
32120;rechazado;2013-10-03
32121;aprobado;2018-02-01
32122;rechazado;2019-05-27
32124;rechazado;2008-07-24
32127;aprobado;2007-08-13
32130;rechazado;2010-12-05
32132;rechazado;2011-03-18
32133;rechazado;2016-12-05
32135;rechazado;2019-03-17
32136;rechazado;2013-02-23
32137;aprobado;1994-06-13
32138;aprobado;2005-03-28
32139;aprobado;2019-08-09
32141;rechazado;2018-09-03
32145;rechazado;1991-04-20
32146;aprobado;1972-06-21
32147;rechazado;2019-08-16
32148;aprobado;1994-09-26
32149;aprobado;1987-04-24
32150;rechazado;1993-11-02
32151;rechazado;1992-03-08
32152;rechazado;2018-10-04
32153;aprobado;2019-06-03
32155;rechazado;2016-10-18
32156;rechazado;2005-04-30
32157;aprobado;2007-07-23
32160;aprobado;2014-03-15
32161;rechazado;2011-05-03
32163;aprobado;2011-02-05
32165;rechazado;2016-07-26
32167;aprobado;2018-04-15
32168;rechazado;2019-08-30
32169;rechazado;2017-04-14
32170;aprobado;2014-11-13
32171;aprobado;2016-12-24
32172;aprobado;2019-08-02
32173;rechazado;2004-12-03
32176;aprobado;2018-06-12
32178;aprobado;2005-10-08
32179;aprobado;2011-01-17
32181;aprobado;2015-11-24
32182;aprobado;2018-01-30
32184;aprobado;1997-03-03
32185;aprobado;2016-10-26
32186;aprobado;2013-02-25
32188;aprobado;2019-02-03
32189;rechazado;2019-08-11
32190;rechazado;2018-05-29
32191;aprobado;2010-10-24
32192;aprobado;2017-09-12
32193;aprobado;1995-03-29
32194;rechazado;2019-02-07
32196;rechazado;2014-12-07
32197;aprobado;2015-11-18
32198;rechazado;2015-07-04
32199;rechazado;2014-04-29
32200;aprobado;2006-09-11
32203;aprobado;2000-09-14
32204;aprobado;2018-08-20
32205;rechazado;2009-08-04
32206;rechazado;2012-11-17
32211;aprobado;2011-04-13
32212;aprobado;2008-12-12
32213;aprobado;2004-03-02
32215;rechazado;2019-04-06
32217;rechazado;2019-02-18
32221;rechazado;1993-02-01
32222;rechazado;2017-03-22
32223;aprobado;2007-06-18
32224;rechazado;2019-01-31
32226;aprobado;2012-12-31
32227;rechazado;1997-02-22
32228;rechazado;2018-08-05
32231;rechazado;2016-10-04
32232;aprobado;1984-12-28
32233;aprobado;2007-06-08
32234;aprobado;2005-05-20
32236;aprobado;1995-07-21
32237;rechazado;1994-03-15
32238;aprobado;2009-01-08
32241;aprobado;2006-08-25
32242;rechazado;1967-04-20
32243;rechazado;2011-06-22
32244;aprobado;2019-06-23
32245;rechazado;2014-04-07
32248;rechazado;2012-03-30
32250;aprobado;2016-05-24
32252;rechazado;2015-09-30
32258;rechazado;2009-08-05
32259;aprobado;2008-02-10
32260;aprobado;1972-08-06
32262;aprobado;2010-09-09
32264;rechazado;2011-04-03
32265;aprobado;2005-07-18
32266;aprobado;2000-03-22
32267;aprobado;2002-07-25
32268;aprobado;2018-05-19
32269;aprobado;2017-12-14
32272;aprobado;2016-11-22
32275;rechazado;2017-10-12
32277;aprobado;2017-12-30
32280;rechazado;2011-12-30
32281;rechazado;2015-12-03
32282;aprobado;2018-06-25
32283;aprobado;2019-07-27
32284;aprobado;2019-01-19
32285;rechazado;2008-10-08
32287;rechazado;2002-09-15
32288;rechazado;2012-11-11
32290;aprobado;2019-07-11
32291;rechazado;2013-09-09
32293;rechazado;2016-07-31
32294;aprobado;2015-11-05
32295;rechazado;2019-08-08
32296;aprobado;2004-07-21
32297;aprobado;2018-07-27
32299;rechazado;2019-04-07
32300;aprobado;2016-01-08
32301;rechazado;2004-10-17
32302;aprobado;2010-03-10
32305;rechazado;2010-10-24
32306;aprobado;2000-10-09
32307;rechazado;1989-03-12
32310;aprobado;1966-07-30
32314;rechazado;2018-01-15
32315;aprobado;1994-04-03
32316;rechazado;2017-09-16
32317;rechazado;2003-07-23
32320;aprobado;2012-12-19
32322;rechazado;2001-05-19
32325;aprobado;1976-06-09
32329;aprobado;2019-05-09
32331;rechazado;1993-09-26
32332;aprobado;1993-12-16
32333;aprobado;2019-07-23
32334;aprobado;2015-06-06
32335;rechazado;1988-07-24
32336;rechazado;2004-12-14
32340;aprobado;2019-08-29
32341;aprobado;2019-08-17
32342;rechazado;2019-08-28
32343;aprobado;2019-05-24
32344;rechazado;1994-01-25
32346;rechazado;1998-03-14
32348;rechazado;2019-01-11
32349;rechazado;2018-10-17
32350;aprobado;2016-10-10
32351;aprobado;2017-04-15
32354;rechazado;2018-04-28
32355;rechazado;2013-02-04
32357;aprobado;2017-05-29
32360;aprobado;2016-03-13
32361;aprobado;2019-04-28
32364;aprobado;1995-11-21
32366;rechazado;1999-07-17
32368;aprobado;1999-10-24
32369;aprobado;2016-04-02
32370;aprobado;2007-05-26
32372;aprobado;2010-01-04
32373;rechazado;2017-11-14
32374;aprobado;2010-05-14
32375;rechazado;2010-11-05
32376;rechazado;2012-01-16
32377;aprobado;2008-04-28
32378;rechazado;2014-07-31
32379;aprobado;2019-03-09
32381;rechazado;2017-05-28
32382;rechazado;2016-10-15
32383;rechazado;2018-01-21
32384;aprobado;1992-09-20
32386;rechazado;2000-03-03
32387;aprobado;2015-04-08
32388;rechazado;2017-10-04
32389;aprobado;2003-08-21
32390;rechazado;2018-04-28
32391;rechazado;2019-03-01
32392;aprobado;2014-09-24
32394;aprobado;2018-12-01
32395;aprobado;2018-05-24
32396;aprobado;1989-11-28
32399;aprobado;2009-07-16
32400;rechazado;2018-06-11
32401;rechazado;2012-06-21
32402;rechazado;2015-10-28
32403;rechazado;2019-07-29
32404;rechazado;2006-09-12
32406;rechazado;2019-01-25
32407;rechazado;1984-12-15
32408;aprobado;2018-09-28
32409;aprobado;2010-11-02
32410;rechazado;2009-12-03
32411;rechazado;1995-12-05
32414;aprobado;2013-12-29
32415;rechazado;1993-07-30
32416;rechazado;2014-07-14
32417;aprobado;2018-04-05
32418;aprobado;2018-02-26
32419;rechazado;2011-05-02
32420;rechazado;2012-08-29
32421;aprobado;1994-10-29
32422;rechazado;2019-02-11
32425;aprobado;2012-01-03
32426;aprobado;2010-02-13
32427;aprobado;2014-06-30
32429;aprobado;2019-03-05
32432;aprobado;2019-01-07
32434;rechazado;2018-05-11
32435;aprobado;2017-04-30
32438;aprobado;2013-07-01
32441;rechazado;1973-08-22
32444;aprobado;2018-09-29
32445;aprobado;2019-03-11
32447;rechazado;1991-12-22
32451;aprobado;2012-01-04
32452;rechazado;2001-02-19
32453;rechazado;1999-01-27
32454;rechazado;2018-12-27
32455;rechazado;2015-03-02
32456;rechazado;1997-04-20
32458;rechazado;2018-09-17
32459;rechazado;2018-11-11
32460;rechazado;2016-04-24
32461;rechazado;2015-01-31
32463;rechazado;2013-11-29
32464;aprobado;2016-11-08
32465;rechazado;2019-06-06
32466;rechazado;2017-06-10
32467;rechazado;2012-10-22
32468;rechazado;1978-01-29
32469;rechazado;2015-03-21
32473;rechazado;2017-02-04
32476;rechazado;2018-02-06
32477;rechazado;2017-06-24
32479;rechazado;1965-08-22
32480;rechazado;2011-03-17
32481;aprobado;2018-11-10
32482;aprobado;2017-07-06
32484;rechazado;2002-04-06
32485;rechazado;2012-07-03
32486;rechazado;2018-03-06
32487;aprobado;2019-01-31
32488;rechazado;2002-05-10
32489;rechazado;2013-04-29
32490;aprobado;1995-09-11
32492;aprobado;2019-02-28
32494;aprobado;1996-01-18
32495;aprobado;2009-07-20
32496;rechazado;1994-04-19
32497;rechazado;2017-10-29
32498;rechazado;2014-06-14
32500;aprobado;2018-08-24
32501;rechazado;2011-06-03
32502;rechazado;2010-06-11
32503;aprobado;2016-08-10
32504;rechazado;2015-10-13
32505;aprobado;2019-05-31
32506;aprobado;2014-09-23
32507;rechazado;2019-06-22
32508;rechazado;1986-08-12
32509;aprobado;2019-05-06
32511;rechazado;2013-02-03
32512;rechazado;2001-05-21
32513;rechazado;2018-01-09
32514;aprobado;2019-01-12
32515;rechazado;2015-01-04
32517;aprobado;1998-02-04
32518;rechazado;2002-03-06
32519;aprobado;1969-04-02
32520;rechazado;1990-02-20
32522;aprobado;2012-11-24
32524;aprobado;1999-04-13
32525;aprobado;2015-05-09
32527;rechazado;2003-09-18
32528;aprobado;2017-07-15
32529;rechazado;2017-07-07
32530;aprobado;2019-08-13
32531;aprobado;2018-01-21
32534;aprobado;2019-04-19
32537;rechazado;2018-02-13
32541;rechazado;2019-03-23
32542;rechazado;2003-04-07
32543;rechazado;2018-09-20
32544;aprobado;2015-04-17
32545;rechazado;1996-12-02
32547;aprobado;1993-08-29
32548;rechazado;2018-06-25
32550;aprobado;2014-07-08
32551;rechazado;2015-03-27
32554;aprobado;2019-06-06
32555;rechazado;2016-04-26
32556;aprobado;2017-08-01
32558;aprobado;2016-04-21
32560;aprobado;2016-10-08
32561;rechazado;2018-01-26
32563;aprobado;2017-01-04
32565;rechazado;2008-01-20
32566;aprobado;2018-02-19
32568;rechazado;2006-09-22
32569;aprobado;2018-10-16
32571;rechazado;2019-03-04
32573;rechazado;2017-12-14
32574;rechazado;2019-08-18
32575;rechazado;2019-08-21
32578;aprobado;2003-03-07
32581;aprobado;2012-03-18
32583;rechazado;2017-04-30
32584;rechazado;2015-12-04
32585;rechazado;2018-11-07
32586;rechazado;2008-12-26
32588;aprobado;2008-04-06
32589;rechazado;2019-04-13
32590;rechazado;2019-08-15
32591;aprobado;2010-10-29
32592;rechazado;1994-11-22
32593;aprobado;1980-09-20
32594;rechazado;2007-04-06
32595;aprobado;2011-10-07
32596;rechazado;2014-07-17
32597;aprobado;2018-06-14
32598;rechazado;1992-02-08
32599;aprobado;2016-08-06
32600;aprobado;2017-01-19
32601;aprobado;1995-09-19
32602;aprobado;2013-09-12
32603;rechazado;2004-09-14
32605;aprobado;2010-04-13
32607;rechazado;2019-08-03
32609;rechazado;2016-08-19
32611;rechazado;2011-01-10
32615;aprobado;2018-02-02
32616;aprobado;2018-06-08
32619;rechazado;2018-03-13
32620;rechazado;2017-08-27
32621;aprobado;2007-05-20
32622;rechazado;2019-03-09
32623;rechazado;2010-03-16
32624;aprobado;1994-05-27
32625;aprobado;2018-04-30
32627;aprobado;2016-06-02
32628;aprobado;2018-06-28
32630;rechazado;1981-09-23
32632;rechazado;2003-06-02
32633;rechazado;2017-06-05
32635;rechazado;2005-04-23
32637;aprobado;2018-11-30
32639;rechazado;2019-06-09
32641;aprobado;2019-05-05
32642;aprobado;2014-06-19
32643;aprobado;2013-12-17
32644;rechazado;2015-08-30
32646;aprobado;2003-05-04
32647;rechazado;2017-02-12
32649;rechazado;2017-04-01
32650;aprobado;2014-05-24
32652;rechazado;2015-04-29
32655;aprobado;2017-03-21
32657;aprobado;2019-01-26
32659;rechazado;2007-07-19
32660;aprobado;2017-06-05
32661;rechazado;2013-08-27
32662;aprobado;2016-10-30
32666;rechazado;2019-07-10
32667;rechazado;2010-04-03
32668;rechazado;2019-03-05
32669;rechazado;1993-07-20
32670;aprobado;2019-06-16
32671;rechazado;2003-02-01
32672;rechazado;2017-09-04
32673;rechazado;2018-08-03
32674;rechazado;2009-12-26
32675;rechazado;2019-06-12
32676;rechazado;2017-04-26
32678;rechazado;2005-01-12
32679;rechazado;1994-08-23
32680;aprobado;2019-08-03
32681;rechazado;2017-01-14
32683;aprobado;2010-06-26
32685;aprobado;1981-01-30
32686;rechazado;2010-12-01
32687;aprobado;1997-02-02
32689;rechazado;2005-08-08
32690;aprobado;2006-01-04
32693;rechazado;2005-02-07
32694;rechazado;2019-05-06
32695;rechazado;2003-12-15
32696;aprobado;2018-09-05
32697;aprobado;2006-04-10
32698;aprobado;2009-09-01
32700;rechazado;2018-09-30
32701;rechazado;2010-07-25
32702;rechazado;1988-11-21
32707;aprobado;1999-10-24
32708;aprobado;2015-08-14
32709;rechazado;1995-08-25
32712;aprobado;2016-02-20
32713;aprobado;2012-07-07
32715;rechazado;1997-02-14
32718;rechazado;2005-03-04
32720;rechazado;2013-07-08
32721;aprobado;2019-07-13
32723;aprobado;1994-06-30
32725;rechazado;1999-05-21
32727;aprobado;2016-02-23
32729;aprobado;2012-12-05
32733;aprobado;2016-12-11
32736;aprobado;2015-10-17
32739;aprobado;2019-08-03
32740;aprobado;2010-06-09
32741;aprobado;2019-07-22
32742;rechazado;2017-01-16
32743;rechazado;2017-04-06
32744;rechazado;2019-02-13
32745;aprobado;2018-11-17
32748;rechazado;2015-08-22
32749;aprobado;2019-08-12
32751;rechazado;1976-09-26
32752;rechazado;2015-07-05
32754;aprobado;2019-05-27
32755;aprobado;2019-06-06
32758;rechazado;2013-05-28
32760;aprobado;2019-04-23
32761;aprobado;2018-06-16
32763;rechazado;2015-05-06
32765;rechazado;2018-11-19
32766;aprobado;2000-10-20
32769;rechazado;2008-10-14
32771;aprobado;2013-03-07
32772;aprobado;2019-03-31
32775;aprobado;2017-05-30
32776;aprobado;2004-10-02
32777;rechazado;1986-05-14
32778;aprobado;2019-03-02
32779;rechazado;2005-11-29
32781;rechazado;2018-12-12
32782;aprobado;1979-02-01
32783;aprobado;2019-06-24
32784;aprobado;1984-07-30
32786;rechazado;1989-02-04
32787;aprobado;2017-03-08
32789;aprobado;2019-08-09
32790;aprobado;2019-08-29
32791;rechazado;1998-11-17
32793;rechazado;2018-06-18
32794;rechazado;2018-09-08
32795;aprobado;2015-03-24
32796;aprobado;2019-03-22
32797;rechazado;2006-09-21
32800;rechazado;2016-03-21
