numero;Pid
16104-57792-BE;257
46283-51286-EA;41
99466-51139-FO;385
70154-96373-DF;50
21699-47161-NB;135
89953-60078-JG;131
36664-54960-KL;142
72216-31775-BL;426
5957-33846-AE;307
53471-80922-DO;75
35780-18513-OK;394
5845-35225-OB;248
23746-15750-BO;311
12092-91136-HF;296
77170-64421-BF;224
32461-15058-NI;437
1330-12934-LJ;261
75016-36815-DM;82
30648-94556-KH;90
18129-56676-FN;53
34434-37067-BB;280
8121-81924-MK;399
8126-88696-HH;204
38570-59554-DO;246
56426-1948-EM;143
93498-78136-EA;15
68650-78323-HB;381
88969-54925-GJ;57
74181-2655-KK;10
79640-88141-DH;439
84779-74820-IF;342
97702-6573-ME;269
12551-76053-FM;383
57317-68950-EA;12
42050-31561-NM;376
73624-18292-OD;376
42993-22587-NG;201
48230-81077-LI;366
93526-11875-KO;60
91413-19812-KA;441
80584-81158-HM;298
30242-25355-LH;287
71824-75995-FD;346
75348-81284-HO;75
62004-21043-KA;138
40832-62058-OO;142
1355-8627-EF;409
38293-39323-BA;241
88054-77501-KJ;446
41926-35903-EJ;64
248-91349-ID;45
58772-58866-LA;339
83140-34079-FN;73
83706-88294-LB;266
4210-77779-IJ;203
73374-50054-OD;78
25561-30540-FD;14
28709-56178-FN;212
46557-85309-AN;182
89271-32427-BH;255
70013-44976-EB;361
84544-84053-GF;112
33710-49963-NM;247
87955-19005-FA;409
2015-57900-EM;146
73080-31620-KL;348
87178-78041-DH;338
52948-66555-AB;271
69155-913-NF;420
62152-47669-BE;292
78242-29838-FD;144
93145-88717-FB;422
66255-73606-EL;267
31160-87715-JA;42
41517-29630-BM;129
90770-40494-NB;238
10209-55525-ME;352
17442-8839-MK;33
61065-24560-EA;111
4619-70331-ED;415
68537-82626-EE;184
71114-1275-KE;194
9560-71505-HD;367
51818-53307-IA;286
70143-6670-EJ;441
57124-13159-GG;246
39269-15706-NN;417
80274-16535-IJ;357
91222-7033-AD;232
50819-64538-BN;268
52422-92481-NI;350
16703-46951-DJ;181
18436-90124-AJ;308
60878-77425-MB;30
20556-81445-HK;416
39247-21198-HL;338
12246-87570-ON;76
45996-78190-ON;260
62100-35454-LE;71
40514-64701-EA;318
7310-34622-IA;41
38071-12158-HD;267
88983-78336-BB;378
33473-77028-JI;148
57915-26963-BK;132
23034-72836-NM;247
1407-14992-KK;348
17120-67342-HF;356
86523-99836-FN;417
4338-48865-BD;169
15191-12214-FF;132
28458-53763-KD;362
61892-96054-IH;22
64739-80326-KK;198
11324-12539-OD;324
75219-71543-KB;6
32137-33919-HG;17
48793-96248-BL;48
78320-98805-OB;368
63208-51692-BE;401
45022-69090-ED;76
48370-13254-LL;100
67316-97120-AO;83
68608-44828-ON;137
77620-40177-FK;441
78627-75363-NM;70
26102-26382-NO;286
40771-92434-GB;117
76712-28155-OJ;307
39110-50541-LK;441
20522-75163-LK;177
49200-81609-MO;404
33345-7879-GM;330
14148-30386-NO;356
74688-66127-HL;155
56203-52063-BB;128
41715-26459-NH;122
57209-49242-FN;149
53089-25688-LB;82
38678-52548-NE;117
53595-59813-BB;328
1283-86553-LD;403
44620-40990-NA;360
77139-59296-OI;253
28980-95296-GF;273
59542-82091-IK;7
94425-68128-GF;355
39899-17006-KM;263
85041-58627-FB;214
27288-58413-BK;137
86953-44894-LB;228
75819-28680-EG;140
77642-45090-JO;29
67468-50371-BO;344
60899-76360-DK;241
31455-99440-FE;402
4140-30210-MH;190
38405-40880-ON;200
44162-81120-BN;187
25968-35620-GL;132
66822-81938-HK;318
69088-14478-DD;368
58249-371-BD;3
81720-2023-KG;202
71187-22144-IB;259
20206-26126-BB;205
93930-11788-BB;77
91659-4742-EJ;40
77953-40852-KK;86
23277-77861-BE;182
14386-67506-IG;1
18125-25988-JB;78
41169-57045-GG;72
74689-83471-AG;101
23470-32290-OB;23
77559-43979-AF;382
23602-87886-AD;330
18008-63103-JK;190
82361-53410-ME;81
85022-89880-EL;12
32171-89844-LG;88
9071-80612-AA;447
8795-74748-LI;297
9238-41599-KG;392
61269-24653-OB;254
42197-6264-LK;354
95494-43189-DG;184
97464-32853-JO;59
92956-95084-BB;16
67374-50253-KH;408
16898-68738-HD;337
49761-65698-GB;60
18357-49626-MI;104
336-72632-IJ;382
43901-11891-MB;290
67362-10044-KF;301
17188-81756-KA;334
7470-28711-GH;239
18845-80417-EM;311
40001-99426-AA;282
25712-24753-FD;27
73888-40840-FE;31
7200-80820-LL;141
75987-7051-IG;122
72571-37670-OG;128
40819-11611-OG;229
96732-1334-II;313
17112-3361-MK;18
68865-6571-LB;436
60477-91434-GJ;307
59993-63574-HA;238
68725-28342-LN;438
60261-1018-MF;63
766-32115-HB;232
67172-95168-JB;192
59714-93399-ME;352
96508-1367-EH;185
29202-54447-ON;414
46367-97234-LE;323
86894-44864-DA;164
29369-87258-OG;45
40819-91733-BI;317
63224-29066-OL;187
55713-13082-LK;240
87257-35270-KM;445
29653-89436-HO;249
56910-64067-MF;372
32555-61592-LB;433
86506-85065-BJ;146
5431-32344-HG;376
74607-58472-OD;62
92691-10668-EM;219
23227-21849-HB;272
58776-11664-HJ;27
38692-3280-HL;39
89463-21405-LA;391
69397-47741-II;440
33938-54730-MH;3
4732-96535-KA;289
34588-43484-IG;11
69154-43156-FL;187
45202-29893-AB;64
19237-64123-BK;315
49584-99611-NH;61
92176-23189-BI;270
17901-26812-NF;28
70063-85732-ME;359
22300-38523-AK;345
23107-78162-MB;390
91313-48491-NO;410
61594-8825-LB;367
40630-90039-II;405
14109-2806-NI;202
29373-67602-IG;39
35871-68174-ON;344
34868-37323-NB;324
77407-86518-NA;113
74979-67982-MA;366
56505-46798-JD;367
89017-55451-BD;266
82420-94948-JF;438
15157-74460-LM;82
48001-11985-BK;194
71982-38025-DJ;436
42714-84341-MM;101
44919-6141-BN;90
775-28474-DI;129
1079-27094-DD;207
43550-81462-DL;301
84305-95544-DM;185
69186-82960-FJ;195
15309-92724-DL;126
93267-38834-OB;97
38840-85731-JG;408
28812-93211-KH;240
74760-46661-OD;287
15639-34248-EL;139
70766-21183-BH;215
41190-16293-HH;289
67791-75198-LN;95
24387-75528-GA;189
70598-11111-HB;222
97934-67785-JJ;35
27199-64780-IL;235
85822-31953-KJ;86
63165-99833-BG;204
78920-41371-IH;122
84803-52358-OH;375
81376-96226-DO;57
45665-35014-LD;152
56586-8760-LJ;74
17476-94577-GG;382
52066-19403-MI;43
89458-91207-KD;82
44600-8262-BG;438
49480-30727-GI;271
63816-20153-IL;315
18927-29122-MN;266
92687-57957-BG;267
43454-32638-LI;180
65692-94006-KE;9
6772-60726-EE;109
13215-27205-BO;101
64411-68167-BB;110
77895-72235-BN;164
18905-85310-NK;21
93635-47422-ND;445
81386-57527-GK;69
70929-50153-ED;354
59813-37726-BE;196
79687-39345-HN;172
90391-40479-FB;324
52996-25683-BM;26
36344-5487-BM;3
88463-65320-BL;40
64812-57986-KM;127
76917-46549-NA;423
82099-25373-OK;60
91538-6307-FL;185
82482-99881-JK;428
56473-1705-AJ;165
34234-37416-DE;324
35727-84236-NI;437
20098-40746-DO;101
77438-90295-IH;377
98656-51159-MK;85
34474-42523-LD;300
82895-1142-DG;154
94633-43313-AO;244
28652-29445-IF;28
57307-78386-JE;95
89454-93732-NL;277
99139-27599-EE;248
80605-83557-JK;340
45953-23835-AO;224
24941-80935-JI;253
98588-52536-BD;22
77707-69223-OI;34
12329-57545-KA;394
66203-31072-FM;378
94196-79693-BM;215
51641-29414-IF;105
91970-93811-OK;154
96597-40350-KK;430
6449-98829-ND;268
38043-69649-ME;3
42325-68425-NK;322
76079-30055-ON;232
28496-31178-KN;85
71178-45390-NK;193
33414-93456-BD;410
29732-61116-BE;366
55978-99440-NL;7
58140-54905-HO;39
47801-34635-BI;278
52557-59420-IE;376
9418-13250-MI;431
30547-67916-MI;365
79734-54872-GK;410
37303-3922-BG;209
28624-48251-FE;69
58295-8652-ID;88
29273-46051-BE;203
71640-65035-FO;396
80169-47593-NK;142
71174-41541-HM;110
57233-9165-NJ;384
99291-6840-DD;154
51627-34253-HH;46
43806-17659-DI;50
91667-94717-NI;265
29127-83986-KK;444
587-39782-MI;410
7958-12173-BF;53
14301-66660-ME;138
27331-68666-NF;88
31640-20956-OL;18
12854-28713-JE;48
55618-5306-KG;156
37573-75510-OM;432
67513-14023-BF;88
95729-93039-AO;390
75748-4145-FD;277
13801-20876-BE;337
20932-35957-IA;100
54360-32399-KA;55
69405-94797-HO;136
79220-96310-AJ;34
16999-15580-DB;254
58667-89496-NO;266
62494-97961-NN;193
9282-6989-BI;104
58580-94426-IG;341
77963-52379-IB;132
38533-97107-NO;20
37675-8779-OF;246
27007-43545-GF;448
78912-25729-IH;383
64000-56521-BM;130
89534-78422-LM;152
1377-9855-HI;203
51477-66975-NI;412
64625-3440-LL;46
2397-26661-ME;228
32605-70070-ON;260
3831-2177-DN;300
96889-68536-KJ;318
64807-65898-JI;155
33743-89112-GJ;406
70235-33674-OI;399
41132-500-AE;113
68045-28194-NF;41
45626-18662-HF;320
63222-34170-BO;70
42117-55455-JE;389
91433-75622-NI;28
89734-38478-DJ;395
9000-46070-MJ;45
93352-62542-NO;279
29180-33128-NG;195
54753-22850-EL;412
99866-31726-BL;32
87067-75740-BK;313
61818-78389-ML;147
85187-55817-OJ;285
65336-86756-GH;365
47168-58687-EH;388
26513-45728-JB;284
59849-8369-FM;234
48208-463-AL;416
54814-66669-GF;396
73234-88704-HJ;404
21791-37394-AL;106
68623-13267-KB;8
73784-32724-BN;133
30586-585-FO;60
26816-28582-AN;160
59891-35294-MN;310
63015-24636-BK;355
8132-32220-IB;53
82330-31320-BA;380
54918-3372-EB;387
88426-66924-GJ;441
12146-94173-BL;288
52399-78553-FJ;307
27506-46545-DI;187
41796-68577-EG;34
78575-3718-MN;444
70966-95039-LI;280
15331-33258-BI;130
66274-51252-AI;153
32133-97385-AH;415
37201-66813-BE;449
89448-18778-FM;370
70486-10315-BJ;247
26972-68934-FG;48
68114-32854-KL;249
40721-37986-BB;411
2090-2210-MK;87
6873-85078-FA;283
86427-55163-DJ;164
32075-66938-BE;283
48404-829-MB;56
93819-64945-FL;68
52697-8354-MM;184
62868-85851-HO;433
78263-23694-ED;304
22814-90298-NB;409
97447-95160-OK;60
91732-95909-LG;296
14239-58400-ID;15
60555-31978-IE;272
43115-74491-BJ;87
18972-27977-MH;303
4043-29548-FG;357
95016-7405-OJ;267
9660-53722-EM;94
25725-99182-KD;398
79602-90152-OO;188
21566-16008-FF;443
36456-88058-BI;28
65564-16113-JB;109
90372-65966-OB;314
35173-32671-IL;297
77110-32054-MA;78
52059-23926-AD;364
14432-57034-OO;345
690-13699-DL;202
25919-48542-FB;352
15204-75161-MF;267
33548-67866-EO;274
73215-49144-KK;215
81800-663-OO;166
72796-38075-BG;191
6990-11079-FF;278
48825-59277-BK;199
37679-81383-OK;215
8653-85539-MG;266
61322-54106-HL;282
73932-79297-AN;246
4071-34773-MD;235
49180-24825-BL;206
48562-59166-MG;317
30002-63523-EF;298
52506-32851-IF;183
81056-86599-AD;14
12799-369-KD;430
89322-63870-GI;6
92590-11636-AM;415
88382-89304-JN;280
37827-59310-LI;281
45152-21041-AA;164
3350-90855-BG;407
995-25912-EA;19
46175-76590-OF;319
24705-72499-FK;289
6318-69441-BG;69
10684-99059-BI;152
77089-49455-DA;294
59064-60996-JE;386
86571-50404-LK;9
20729-83014-EB;387
71500-63846-BO;274
25326-48013-NG;120
8477-14816-OF;8
18837-85173-DK;99
72151-53276-DJ;70
38431-98361-EA;360
40596-29622-IO;442
93941-84893-JI;311
40982-93503-ND;44
67409-41825-NK;351
99682-5827-OD;290
33244-18495-BJ;434
49649-80453-FF;82
23021-91312-AD;247
14675-60389-II;426
7895-15373-DD;338
19774-86567-KI;188
84561-29716-AB;414
1671-11878-KD;387
49642-97891-LG;149
76850-64342-MB;39
7319-18550-OO;28
98824-53561-IA;358
52975-14083-HB;224
96589-9517-BB;329
55173-56056-BM;24
77693-32585-GG;287
45650-46230-NB;308
60984-99929-IG;256
33363-77679-EO;210
75940-62391-JO;147
8489-21946-LI;56
29046-30407-EI;91
90778-86037-AM;137
79406-52549-EE;396
37207-28723-ME;393
51479-84113-BH;350
33029-68425-JD;371
48682-60439-MB;202
46448-61681-OM;100
11140-82859-DK;182
99743-66663-OL;115
5470-20116-NK;269
33671-65206-GK;307
33813-62792-OD;91
81465-4288-AB;373
11828-49182-LK;216
19095-38774-BD;14
93581-12553-JD;115
82073-2542-OE;226
9168-32815-JG;266
55184-36254-BO;196
58852-10247-HH;202
74028-50461-DK;148
38534-94952-AG;54
80256-94223-HB;201
21344-28973-ME;165
25621-78615-AM;89
45006-52416-IE;309
23956-12049-BE;336
43650-88831-AJ;341
18542-72303-JL;210
5045-20776-JK;271
6135-80075-KI;333
31547-64342-BJ;303
44685-81727-II;377
69135-61582-EK;133
9022-93891-MF;413
76015-48524-JO;49
49987-91072-AB;362
84383-86636-GA;449
53762-1805-KL;352
38815-62141-AL;445
23516-7226-NK;97
33916-36833-HE;58
2495-34072-NE;266
44985-42835-JF;404
35016-15072-AD;320
56687-96618-BJ;180
71875-68863-JH;162
62417-77381-IK;219
40962-71964-AK;108
58176-31901-FH;220
7053-46999-IE;434
42649-11836-KM;326
67134-35216-LJ;152
7632-55411-BH;174
37801-60163-ME;145
31447-70223-KM;282
26980-73059-MB;265
39031-28036-AB;228
9000-30005-IG;287
2483-9605-FE;200
27693-37777-DN;286
61707-97425-BO;383
83401-63617-FI;316
41849-65370-DG;369
40487-8618-EF;151
34579-23909-EA;260
98590-52997-OD;70
39131-16065-HH;432
65209-5982-IB;118
31635-19662-OO;117
57347-98110-HB;412
17766-18933-IJ;19
77779-11003-BK;348
3024-33782-NN;420
41337-65665-OE;254
44455-45744-DB;283
14624-4160-JH;418
93487-18685-AE;342
23895-29660-JM;225
32170-87898-KK;177
55936-37493-OH;422
60876-39139-IL;388
67734-11892-BA;24
30532-74537-IK;83
55784-55491-GE;232
94920-31660-BI;383
86921-12251-AN;373
94941-64370-GJ;184
74777-43411-KD;47
14964-17674-GM;132
97517-3029-EJ;392
78534-96139-GJ;263
57799-16568-EA;244
73313-31641-KB;16
62746-36228-DL;420
71825-49181-OK;92
9776-53095-FH;159
45335-79165-FB;243
6658-40762-EA;365
37015-78435-JN;34
87667-47824-GO;155
75953-9088-DL;347
89576-61146-GO;233
70621-12160-KK;222
23053-7242-LA;106
98945-24433-DK;114
62234-83938-BG;331
9854-39222-MG;49
47418-196-MM;112
78445-49322-KL;416
5344-64950-FD;326
66498-73183-MM;376
41798-31072-LL;435
86594-45334-JD;72
64923-32653-MM;164
57294-51304-KD;29
60549-6790-OD;227
99893-52065-IF;375
2073-87908-HE;329
25802-48979-HF;180
86685-27479-DI;214
5969-62821-EH;439
18880-32238-AE;400
98517-4680-IL;36
71920-73983-KB;201
22234-56589-FD;322
86576-79815-HI;148
11814-50233-OK;50
96638-75395-KI;432
6907-67836-AD;257
34262-10163-HK;221
2400-50342-BO;185
74092-26119-MN;328
36243-43934-ED;291
97654-6596-OK;363
37917-50028-GN;324
10196-2568-JG;310
54566-26281-LE;378
55393-83881-DO;82
1249-88690-NF;38
10808-25577-KA;290
20797-83383-HL;106
90982-73444-KE;441
27509-96183-JB;56
66456-57616-BK;229
78952-20238-NI;445
62657-80697-EB;161
17705-2277-DF;191
89902-83026-HM;195
44549-26307-HA;44
75837-27858-JM;221
42630-57968-JD;31
51975-51592-IL;286
11597-55312-AN;50
72782-69199-MH;315
85833-79083-KF;49
38340-49400-KN;150
9302-91051-NO;200
30823-26165-GI;256
73841-58607-DM;146
26985-97732-BL;47
10868-48267-BD;115
95983-45603-BJ;406
7588-13342-LG;31
36272-75403-BI;151
37952-41228-AF;34
14040-24825-BF;174
72718-19819-BB;137
7583-20582-FA;362
63090-74250-DF;446
39781-12195-DG;192
98718-78975-FL;44
9428-25356-ME;231
17287-31168-OM;270
67982-75708-NK;262
721-25934-GL;44
35092-13119-LJ;59
78452-59235-FM;278
98790-89258-NH;107
78024-46254-KO;221
35922-94174-HN;394
42493-10684-IK;72
52876-12159-DN;210
18436-81340-LI;73
52609-50670-BN;210
19451-18360-AB;206
232-816-AM;72
51170-41500-AG;139
94282-2221-BF;222
48031-51982-MO;201
28700-1839-NG;381
31606-36745-BD;431
72007-27376-ME;153
52299-76135-DL;100
75624-6603-MB;341
38839-87903-FE;141
96391-81717-BE;126
46687-76068-HK;292
91640-47850-AH;276
485-30406-DN;319
41644-48634-BF;368
14142-48226-DE;180
86686-96641-EM;176
15825-28387-AM;269
52510-15778-JH;68
55323-92546-NF;204
17361-13593-DN;144
7696-63827-JA;268
36502-99419-GB;370
45939-83558-DE;238
693-70782-DK;195
29982-95316-IN;137
1799-68302-LF;275
73644-2368-EG;420
63697-17975-FB;126
66419-48319-FN;30
68915-39965-MD;122
37001-85693-IL;250
50816-11147-ND;366
71715-83617-GB;409
57356-84030-DB;339
52205-38659-AI;280
76804-26328-LJ;394
64776-66468-LF;217
74473-99787-EF;127
4161-37665-IL;202
42767-14141-JI;30
66127-53720-FM;4
26538-99698-GM;91
76155-53899-EA;178
39563-16642-GF;328
86833-58297-GG;393
48122-50579-EJ;39
57980-93250-FI;275
44947-65044-FB;42
38117-46551-OH;200
82929-35643-LH;365
79023-7409-OO;50
28283-21675-AK;259
77564-88116-MH;45
582-47039-GF;382
97821-83410-MD;407
48948-38233-OF;357
61997-15330-FO;346
54713-61909-JD;25
59216-31012-JL;353
79463-54027-EL;34
87922-66909-FN;203
28212-24118-KA;194
80279-39805-EN;44
78808-20712-BL;409
88762-85416-AE;196
43686-1727-JD;382
98765-61848-NO;164
10826-16059-OE;99
7733-97568-IB;255
19706-881-JD;235
81210-35499-AO;295
98390-60271-BE;134
16487-20429-FE;52
5337-736-BL;312
99091-95670-JI;212
27824-74512-KG;422
52339-89805-BM;446
2810-75826-HH;342
72351-91354-NE;4
35511-237-GA;47
65955-75606-FJ;363
15944-59755-KK;413
65880-58837-ND;331
50428-9783-NO;39
43302-42505-GH;37
93904-75960-FF;126
5290-71716-HG;241
16640-45424-JI;140
79881-4024-AI;369
16991-91413-BN;85
99699-17069-BI;137
99796-12035-KL;319
59617-25599-IB;368
89136-44867-KK;287
74105-11719-GH;402
20984-64096-KH;374
17875-77983-JA;433
73812-38758-LI;213
54870-89021-KE;316
77069-4592-FB;426
84520-77231-BB;404
2787-4686-GM;397
77792-28139-BL;100
1390-67005-HF;246
85241-82530-IG;359
34146-73294-OA;196
2154-86373-HG;443
96919-90306-DH;297
17324-86254-OM;93
7524-12408-EK;38
27557-6122-AJ;178
34422-35193-BN;194
96025-59664-BL;107
26037-17216-OG;90
64672-61430-BI;434
93809-63596-JA;178
91435-2461-LF;349
76816-40693-KJ;208
65269-36480-JB;142
92844-72407-MB;193
70135-96760-DH;401
86512-27391-NO;166
8820-51396-FM;436
32590-44363-DA;324
40530-20787-BB;84
21520-13006-OG;173
31776-61867-AK;232
91920-6019-EB;428
4404-5912-BM;161
22804-70929-LF;309
42484-82453-LA;111
13156-32336-GG;65
76167-20922-AF;95
64139-80271-MJ;135
97095-76337-BK;90
11998-16864-II;417
18304-3960-IO;147
48499-31366-DK;171
77631-78475-HK;421
20732-57205-NJ;84
38281-87090-DL;148
48549-62808-LO;252
69942-10319-HK;17
41843-6979-EE;246
7665-67268-KD;372
71478-42145-KG;158
61618-72450-MH;100
58887-12933-LM;7
86387-32624-HB;111
91114-97161-IA;171
97755-5441-KH;258
91235-52912-OJ;137
7292-15707-KF;308
15629-50421-KK;55
48636-89179-JK;418
10188-8922-KD;261
21313-37154-MM;58
52813-66952-BN;316
48174-5824-IM;431
66718-72398-BM;443
78143-99076-KG;200
60085-22161-IK;95
2827-44001-MB;236
87471-38997-LG;360
37382-48653-DG;59
68501-93345-BB;186
83489-35881-KH;186
68457-24530-MB;316
55508-19119-FB;171
18731-69078-DD;240
97731-11478-BA;167
79160-7650-BE;414
65190-27290-HA;192
31475-85462-MI;321
53398-78201-ED;257
60617-77195-GB;240
83207-8542-KB;329
39376-9365-JE;304
87230-21045-BO;274
53325-86917-LO;283
93887-86362-BM;111
61669-90223-HG;345
96403-59841-NO;68
42268-4203-HE;253
40190-17461-KK;434
97967-60804-BJ;113
94971-74312-AF;197
49806-34453-FI;84
31211-47016-JK;280
817-78439-DH;181
39915-87906-OA;279
48838-35671-EH;394
43155-74490-GB;340
80399-14276-NI;239
44881-28725-AM;100
24828-25424-DD;66
31355-34277-MM;26
47486-15261-NJ;222
42583-10944-BF;133
99479-11576-HE;68
2384-30256-NB;341
60607-63349-JE;406
88229-13776-EM;294
68454-99031-AF;77
59804-198-KF;297
39625-91214-BL;372
24191-96222-LA;94
6249-16338-BO;368
69020-24245-ON;162
88975-77052-FB;375
41619-35469-OB;240
83286-64791-OI;110
87159-44327-KG;116
55748-51824-BN;217
75679-56126-NN;12
77740-43813-IM;257
32145-88490-II;394
38456-30979-EJ;26
45222-59896-DA;357
23712-5547-GJ;129
22108-32660-KB;17
86651-73377-KF;203
82876-9934-FL;78
42455-45314-EB;323
94312-3887-LE;405
20544-61135-NA;321
84264-36146-MB;363
99342-23370-GN;44
37194-93260-ND;78
87406-51721-FG;441
47432-62901-BI;20
65416-77551-IG;196
79294-88423-IG;207
36132-72291-IE;247
48003-13491-EM;385
82580-24255-OG;99
60399-89306-IB;444
7835-31122-MJ;161
15615-6049-BB;303
65756-93812-MJ;311
80585-68633-JJ;229
14268-25022-IG;302
2877-41188-HL;149
52760-66876-GB;263
57543-50878-IK;431
46220-72141-GA;228
39419-91553-BJ;387
37857-17142-OH;414
2629-97183-AB;390
35047-38901-DB;70
18884-92956-OJ;381
69737-61062-LE;447
85094-30160-EG;319
41562-74782-JN;181
67809-38408-BB;409
20216-76688-JB;127
25903-57326-BH;428
40573-3125-OG;236
66519-37399-GD;349
21212-50543-KH;348
12590-66068-DJ;54
94990-36379-FF;276
64237-15326-AL;262
46430-6088-BD;196
28560-84572-LG;161
47500-72503-ME;209
84-27099-GG;250
82302-89280-AL;260
96871-23738-BO;207
90226-78147-OF;446
22505-71241-BF;143
90129-73839-HN;436
51577-77876-DJ;51
23917-33115-HD;310
43153-70016-ND;5
53345-31147-OI;148
72849-45238-BJ;396
25758-37425-JD;165
55805-81074-HB;436
19512-92930-HL;274
86106-82215-JH;446
46259-69330-JM;354
79568-37266-OI;318
72961-88230-MK;281
8694-24662-KH;15
71314-24902-GA;186
57212-56981-IF;115
79937-94718-LA;125
96538-33513-JI;35
5882-87297-JA;425
78738-63842-BG;406
5860-43072-EJ;140
21051-79203-AE;389
13425-43171-FH;190
33015-79242-KG;331
15397-31405-HF;325
14808-67442-LN;326
6277-73641-BE;404
56014-38819-IM;350
53227-78495-JB;111
40675-76748-EF;138
43162-53870-MI;18
42078-34211-BF;368
41149-74147-GB;18
89637-5222-DN;229
10238-6402-LG;107
73177-60472-AB;67
12584-45809-LL;116
22344-47481-DB;371
39783-16442-MF;448
545-41041-GF;42
83025-36164-FJ;349
11369-25268-GE;244
38508-97902-DB;337
98567-49499-IN;69
87860-45081-KE;428
12347-16229-MI;334
31905-46006-BE;247
84332-60307-IL;145
45995-63666-HJ;446
79049-44961-DG;84
9654-85056-GA;81
78989-29849-NJ;159
75428-1988-KN;366
69591-54613-OM;324
77249-21483-KB;132
66453-26228-DE;221
18117-40621-GD;399
20386-73022-IB;214
56003-74169-DF;70
52249-97396-IN;165
74139-64475-HE;72
24108-81303-LM;423
84615-43537-DI;432
14992-3231-KB;7
31381-29030-OA;308
82259-45457-GK;282
53115-93692-GO;375
88064-83576-AJ;220
95984-85577-ND;422
24873-72339-FG;257
83662-75298-GD;343
548-5377-IJ;68
22160-63298-OL;407
49898-99743-BJ;250
46806-22537-OE;196
12416-78356-LE;167
33701-20851-HE;402
46467-65395-LJ;141
30991-35001-LL;66
53619-74006-KE;376
60352-70904-IO;421
12838-62189-EB;282
73801-98919-BO;394
85118-25665-EE;192
35353-78959-JB;136
31661-26071-JB;273
92324-76139-BO;441
56557-44466-BL;318
62535-17988-HO;309
64714-90331-LB;75
98746-15932-OB;29
52962-87842-KN;250
69438-68285-IH;262
12698-64054-AD;398
56561-61989-LM;316
79792-60311-NE;107
96526-77927-BD;142
56748-56200-OE;301
80082-22261-KN;28
55303-41614-JH;62
80913-69913-EJ;426
26946-35277-LG;178
43415-87412-BF;385
8620-36755-AD;252
87064-84946-BK;252
86615-99281-DJ;402
31739-9065-GL;1
55268-10912-JE;401
38671-13715-HH;374
83304-69787-GN;50
44173-39096-IK;413
53595-82398-EG;402
69865-49931-BM;191
28057-34113-HF;114
46800-84275-BO;383
44325-92360-KJ;102
15826-19469-GK;120
25675-45177-KH;385
33245-86802-OJ;48
55368-77860-BG;405
25260-65769-AG;298
5440-21608-BD;318
77556-25551-EF;224
3457-98166-FE;53
23047-61753-MB;71
37523-38768-FL;230
946-92475-GB;300
89119-14200-FB;219
77370-80287-BA;413
48027-81822-FB;237
14238-10255-OB;76
20233-90628-NB;76
91012-60727-AA;167
17159-88918-HJ;288
87707-57901-NI;403
24068-48528-FI;429
13566-2192-EL;279
79525-8665-LJ;273
46060-11472-MN;112
8235-7584-MO;296
39045-27350-FB;425
80704-63148-AM;426
84503-89112-BE;378
22200-1639-BE;16
45223-31042-DL;104
60792-52787-AI;435
34092-8634-BM;291
44301-11481-OJ;264
77702-50492-HM;396
20903-2090-KL;82
97515-55894-NH;81
42337-25497-MO;399
79288-35590-MG;404
84526-25539-EF;28
39592-42379-BH;433
62854-70427-OE;392
82192-47589-GM;113
57066-35061-EM;394
6509-16239-BD;190
18897-56091-OO;442
47143-66271-OL;115
45082-59670-OG;396
15565-5538-DB;285
85155-68443-JD;301
51201-56516-MB;305
13966-8193-AI;23
86464-68343-IG;394
10809-48703-LG;153
21969-74485-OH;378
12640-87132-EI;117
6127-50056-FN;156
234-21969-NK;69
17763-80095-GJ;38
48699-94561-EI;85
29440-2503-MB;226
22539-49656-EA;135
57135-44729-DH;349
1370-1639-IH;59
70494-96873-EA;241
60673-52950-NO;446
34049-47076-AN;384
64445-49156-ML;171
22681-87027-GB;17
83248-15769-LB;434
4831-46746-BF;78
78955-94492-GG;101
78119-74196-LO;24
54687-77505-HG;285
88866-23241-KB;56
98307-800-BJ;71
96082-34195-DF;247
36190-83508-LD;56
57697-46918-HB;69
90781-87382-OD;236
88122-36542-MB;79
30664-37237-BJ;339
88811-97807-JA;45
93500-1951-EK;192
24139-68339-HL;334
68041-66645-BN;250
70340-41498-OJ;308
2551-27852-FM;343
38805-21217-JO;192
25413-3848-NO;57
66736-68872-JO;32
78993-99535-IB;230
47813-29088-BK;153
6009-71742-MJ;66
85793-35146-BO;372
10475-62105-NI;387
45284-562-DA;164
13303-99210-BJ;159
16809-24074-GM;211
28822-82758-GA;420
18731-45233-OK;387
29446-47988-FK;226
25606-91904-IN;96
35661-24538-FD;409
78512-99094-OB;29
84594-25466-AH;196
8448-56776-BE;327
48289-34562-LE;303
76386-19028-BK;420
45313-75281-EM;59
5402-27727-MN;385
164-60010-AB;438
10388-75589-NG;65
61789-95733-AK;369
94592-91913-IE;63
62911-59956-BO;329
55616-16890-NL;2
72491-48280-HD;156
81446-69877-MI;379
50768-62209-AH;395
8292-77225-JH;31
69982-29485-HB;0
91295-6802-DD;283
53401-4772-MG;212
57316-26439-NL;399
3342-68428-LH;320
45456-3548-MN;124
35010-85071-JH;435
72552-40225-MM;204
70251-80101-JD;75
6942-59966-BB;352
96873-36628-AH;353
14149-22055-MF;397
80625-80993-AA;106
56760-71832-II;146
73556-60536-FH;234
24336-72186-IE;242
68316-87364-ND;419
70903-31577-JA;198
55476-96651-AM;395
17200-18538-FL;143
