Rid;status;fecha_dictamen
54824-78853-EE;aprobado;2018-12-02
38360-33689-AM;aprobado;2019-04-12
35820-37801-BH;aprobado;2012-11-08
40037-25693-EJ;aprobado;2017-06-19
50674-14651-KD;rechazado;2008-12-07
3346-72046-GE;aprobado;2018-04-30
69758-83279-ML;rechazado;2019-07-26
41210-44205-IA;rechazado;2019-02-14
65084-73101-ME;aprobado;2018-10-12
50097-56595-LK;aprobado;1991-05-18
80400-20919-HH;aprobado;1969-08-04
37400-49396-BN;aprobado;1990-04-19
89240-2617-OF;aprobado;1985-09-11
95790-38600-JA;rechazado;2018-04-14
59010-99665-FA;rechazado;2014-08-20
98694-12803-LF;rechazado;2018-05-03
87912-56568-EO;aprobado;1969-09-13
8037-28372-EO;rechazado;2014-03-15
74834-60939-OM;aprobado;2017-04-09
2281-11941-GK;aprobado;2014-12-16
75514-6343-EB;rechazado;2001-03-05
48555-65614-NI;rechazado;2017-10-13
32693-16804-IF;rechazado;2019-05-02
75310-25848-LE;aprobado;2000-02-15
49962-70103-OF;rechazado;2008-11-08
5530-49118-NG;rechazado;2006-01-16
6671-23279-BG;aprobado;2017-07-07
9379-3766-JG;aprobado;2018-01-20
3097-31425-LH;rechazado;2005-12-25
8024-45963-LD;rechazado;2003-11-19
70143-47697-NA;aprobado;2014-09-02
92436-91289-BG;rechazado;1997-05-20
11457-82535-FI;aprobado;2018-01-03
37339-40430-OE;aprobado;1992-03-12
57904-92365-BD;rechazado;2016-12-02
16995-36069-EB;aprobado;2008-03-30
36466-10798-GM;aprobado;2009-03-20
84293-66569-BG;aprobado;2003-02-27
48357-91286-FD;aprobado;2014-02-26
81820-79827-LA;rechazado;1984-06-05
59838-91905-LH;aprobado;2011-09-10
50883-89702-OJ;aprobado;2018-09-12
54167-79580-EF;rechazado;2019-05-23
62479-53248-BA;aprobado;2018-11-23
65730-78621-BG;aprobado;2017-10-26
36543-30561-IH;rechazado;2015-02-24
35730-3169-DE;aprobado;2019-08-21
69234-50281-DA;rechazado;2014-05-29
70790-81694-BH;rechazado;2019-08-19
61730-44205-JH;rechazado;2018-11-04
99540-24115-KD;rechazado;2016-03-28
17427-28971-HJ;rechazado;2014-01-04
34168-33974-II;rechazado;2006-09-10
93592-42789-JD;rechazado;2019-06-04
25732-45338-ME;rechazado;2005-05-19
3162-49799-AD;aprobado;2019-07-21
88841-33516-DF;rechazado;2006-02-27
65104-23686-JF;rechazado;2016-11-27
9161-81477-FB;aprobado;2019-08-18
56910-7617-BF;rechazado;2015-07-28
23068-51655-FE;rechazado;2018-08-07
93680-9354-DB;aprobado;2013-12-17
70481-96156-DB;rechazado;2018-11-13
54656-84027-LD;aprobado;2004-05-27
31018-89346-EA;rechazado;2016-12-11
65034-64766-BO;rechazado;2019-05-24
44066-48082-FD;aprobado;2013-06-13
62990-45838-OK;aprobado;2017-11-29
4144-42035-JG;rechazado;2007-11-28
28528-84355-JI;rechazado;2005-04-13
76564-45171-JB;rechazado;2019-04-01
69698-29313-JL;rechazado;2019-07-20
94403-4548-GL;rechazado;2011-02-17
3855-36873-GO;rechazado;1993-12-16
26472-10462-DJ;aprobado;2019-05-25
1306-6559-BL;rechazado;1998-11-24
42431-29283-NK;rechazado;2017-05-23
41232-7608-HA;aprobado;2019-03-01
73086-17022-HK;aprobado;2019-07-19
67201-18973-JL;aprobado;2005-12-02
98525-35480-EE;aprobado;1970-04-30
78585-25161-JA;rechazado;2010-05-12
50050-32251-FG;aprobado;2010-05-23
54169-77009-LI;aprobado;2017-08-18
39840-44298-LB;aprobado;2018-02-24
10806-75092-KO;aprobado;2013-06-04
25658-65496-JB;rechazado;2017-08-18
45051-71316-BO;aprobado;2001-05-09
74797-14677-AB;rechazado;2019-04-25
84606-21184-DL;rechazado;2007-12-08
22420-28066-HO;rechazado;2013-02-21
86330-40502-HI;rechazado;2019-08-30
96329-48152-KM;rechazado;2004-08-27
68088-2441-JJ;rechazado;1984-03-08
1688-13873-MG;rechazado;2001-01-10
4386-27352-KA;aprobado;1985-03-08
97409-91480-LA;rechazado;1983-08-12
96825-33560-LM;rechazado;2006-07-25
35886-64990-KI;rechazado;2016-05-25
7926-67843-GI;aprobado;2019-05-11
21726-53717-MM;rechazado;2019-06-24
66228-42557-DL;rechazado;2017-07-19
70344-80601-FK;rechazado;2016-12-03
1638-85984-EN;rechazado;1994-01-15
27525-25104-JK;rechazado;2018-02-24
18083-45873-JM;rechazado;2017-07-12
37515-80813-KM;aprobado;1979-08-21
39819-22271-NL;rechazado;2011-12-20
23122-94427-MA;aprobado;2016-11-12
19045-94434-IH;aprobado;2013-04-12
4424-57980-JA;aprobado;1991-04-12
24862-51069-AE;aprobado;2018-03-23
24872-97253-FG;rechazado;2019-08-22
56652-85102-KG;aprobado;2019-06-13
31461-72479-ON;rechazado;2004-11-02
61114-66621-KH;rechazado;2003-12-29
35555-29288-AN;aprobado;2007-12-30
77835-62145-LH;rechazado;2013-12-23
63695-56246-OJ;rechazado;2018-08-30
18063-89269-HJ;rechazado;2019-02-22
73842-4180-BK;aprobado;2018-10-07
27096-6242-FD;rechazado;2015-12-23
84439-14009-HE;rechazado;2012-06-11
86711-44949-IF;rechazado;2016-02-05
81734-42014-DE;aprobado;2016-06-03
81979-62791-MG;rechazado;2013-02-08
25252-45676-DH;rechazado;2019-08-01
77930-67457-LF;aprobado;2013-01-07
10894-11086-FI;aprobado;1999-05-03
41879-42156-GJ;aprobado;2002-05-12
7927-2911-IK;rechazado;1984-11-28
33261-55593-JL;aprobado;2012-02-14
77200-44167-NB;aprobado;2018-09-21
15072-88109-EM;aprobado;2019-02-06
13878-559-BB;aprobado;2018-06-21
6779-11929-DJ;rechazado;1992-09-12
11813-15617-DN;aprobado;2016-08-31
23477-10729-OB;aprobado;2018-06-19
29638-87085-JB;aprobado;2018-02-10
56294-18154-JD;aprobado;2017-07-10
50588-28132-OI;aprobado;2004-05-11
36675-29227-BO;rechazado;2019-07-26
92493-26593-GH;aprobado;2018-07-14
55002-32532-HK;rechazado;2019-04-07
10143-18351-OD;aprobado;1973-03-19
60365-14499-MM;rechazado;1997-06-16
66025-7943-JI;rechazado;2019-07-18
4842-38289-AM;aprobado;2005-02-20
97533-38108-EG;aprobado;2019-07-07
31528-27666-NE;rechazado;2012-06-19
24524-56264-NJ;rechazado;2011-11-14
74029-89972-MM;aprobado;2017-11-01
75267-4236-HH;aprobado;2012-04-26
57706-7184-HF;aprobado;2016-08-01
17660-33892-BI;rechazado;2001-12-27
67996-50191-OH;aprobado;2017-03-14
96309-12391-NK;aprobado;2001-02-17
53953-81292-FI;rechazado;2001-10-22
5809-9993-BL;aprobado;1982-08-08
5636-5093-HM;rechazado;2015-07-19
87489-71563-FO;aprobado;2019-08-22
28133-35927-LN;aprobado;2015-07-31
6589-74487-BA;aprobado;2017-12-31
8411-43493-DN;aprobado;2010-12-19
55632-49238-JI;aprobado;2001-06-16
30188-94286-BA;aprobado;2015-12-21
50865-90244-DE;aprobado;2000-05-27
48609-84208-NG;rechazado;2019-06-24
76755-68962-NA;aprobado;1983-10-22
22227-57802-DO;rechazado;2018-08-11
39116-13410-OD;rechazado;2019-02-13
45482-35220-BL;aprobado;2002-02-15
97183-79630-OG;aprobado;2005-08-11
8228-8026-KM;rechazado;2010-07-27
13062-20109-HN;rechazado;2013-03-26
22994-38663-NO;rechazado;2019-04-18
32606-45192-FD;rechazado;2017-01-07
13387-94222-BB;aprobado;2018-03-25
65066-20341-GK;rechazado;2004-05-12
58364-4863-KO;rechazado;2019-06-05
79489-55389-OB;rechazado;2010-11-04
35846-60296-HG;aprobado;2017-12-20
19475-89219-ED;rechazado;2019-08-27
80902-44098-JB;rechazado;2019-05-15
8670-62787-JG;aprobado;1989-12-09
8321-95389-KE;rechazado;2019-08-08
24655-60189-MK;rechazado;2015-03-25
27411-76422-NB;aprobado;2008-05-28
59877-30882-MO;rechazado;2006-07-28
58099-68759-LM;aprobado;2000-11-03
11127-59321-EI;rechazado;1979-07-07
35960-43121-GM;rechazado;2009-07-02
7783-77151-MI;aprobado;2006-01-14
40677-52595-EE;aprobado;2011-10-12
30357-91951-BN;aprobado;2012-01-29
53876-1240-KM;rechazado;2019-01-10
42963-68370-AI;aprobado;1978-01-26
20170-8627-OH;aprobado;2013-09-30
44529-6027-BN;aprobado;2018-04-29
19046-11074-HM;rechazado;2017-03-28
22450-72172-BD;aprobado;2004-06-08
75206-16411-NK;aprobado;2006-05-18
70956-34851-KG;aprobado;2019-01-08
5264-28825-BJ;rechazado;2017-08-19
49167-61547-EF;aprobado;1994-09-30
26057-48703-BJ;aprobado;2019-08-22
65937-28837-OO;rechazado;2019-01-11
86680-63955-KG;aprobado;2018-09-20
79817-78942-JH;aprobado;2015-11-14
13112-47425-BG;rechazado;2013-12-27
23256-44084-OA;rechazado;2015-10-09
60772-86738-BA;aprobado;2018-01-26
9224-98967-FJ;rechazado;1975-12-06
14318-61998-BB;rechazado;2019-02-12
48651-8679-BI;aprobado;1986-09-11
23251-6922-IJ;aprobado;2019-05-18
75148-77641-BD;rechazado;2018-03-04
75720-15646-MF;rechazado;2012-01-31
36394-2763-OA;rechazado;1995-01-18
55295-57932-NL;aprobado;2019-05-06
68314-46905-GK;rechazado;1993-09-27
94249-20322-BB;rechazado;2015-09-22
65336-42404-FO;rechazado;2004-09-22
79825-72441-OF;aprobado;2019-08-06
58232-45100-AA;aprobado;2018-01-28
64213-88943-DG;aprobado;2014-04-18
53840-35648-EK;rechazado;2017-10-31
15062-96954-LE;aprobado;2019-08-29
58036-89534-FH;rechazado;2014-01-19
34008-11692-BA;aprobado;2018-07-16
58905-63729-AD;aprobado;2016-03-12
2817-76027-IF;rechazado;2019-04-20
55783-68513-LM;rechazado;2000-10-01
83081-78270-ME;aprobado;2015-09-20
76592-96845-FN;rechazado;1997-08-30
31631-83582-IB;aprobado;2018-01-23
32576-74688-EH;rechazado;2016-11-22
7421-31160-KA;rechazado;2013-12-28
20358-56249-HJ;rechazado;2007-12-29
98258-53288-EL;rechazado;2006-11-14
77166-6798-GH;aprobado;2017-12-16
3754-34290-BE;aprobado;2015-04-25
21282-95606-NL;rechazado;2018-04-06
34079-77347-BO;rechazado;1968-11-27
94311-39819-BG;aprobado;2017-11-15
60212-69614-LF;rechazado;2019-08-30
89420-74579-GG;aprobado;1995-03-29
82303-18757-JE;aprobado;2019-02-09
75346-75988-EE;rechazado;2019-07-28
13685-52475-BG;rechazado;2006-06-08
61706-72038-FN;rechazado;2009-04-14
7773-34572-OJ;rechazado;2019-08-20
98544-68529-MB;rechazado;2019-05-28
14701-24144-HF;aprobado;2013-10-16
82026-99675-DI;aprobado;2009-09-14
5140-96828-BA;aprobado;2011-09-18
607-52917-HF;rechazado;2006-05-26
38322-83239-ML;aprobado;2003-02-17
75288-69862-BO;aprobado;2012-08-03
65551-30246-JH;rechazado;2003-02-05
56731-73527-AI;rechazado;2017-11-07
4408-41492-LL;aprobado;2012-08-27
60501-55767-EJ;rechazado;2015-07-13
48996-64538-JF;rechazado;1978-10-28
74267-19579-BB;rechazado;2016-02-05
71143-72192-LA;rechazado;2014-07-06
4040-29635-MN;aprobado;1992-05-31
81946-93720-KD;rechazado;2009-04-16
91781-33530-IE;rechazado;2019-04-19
80913-66700-DI;aprobado;2016-01-09
42036-12287-HD;rechazado;2018-06-01
22834-32757-BF;aprobado;2017-09-02
50175-88513-BH;rechazado;2014-06-14
31137-80918-HB;rechazado;2019-08-18
3151-78104-NJ;aprobado;2012-11-17
89066-82660-HE;aprobado;2006-10-21
57187-35019-FB;rechazado;2018-12-05
57218-10276-NN;aprobado;2010-05-31
77006-55630-NH;rechazado;2016-06-26
14737-86902-OL;rechazado;2015-09-09
60523-91418-MN;rechazado;2018-02-26
85696-95447-HD;aprobado;2012-08-16
22405-49327-DG;rechazado;2012-09-07
11825-21923-LN;rechazado;2003-12-10
24434-60552-HB;rechazado;2010-05-06
15120-5502-NB;aprobado;2007-05-01
20157-53653-OM;aprobado;2015-10-22
69340-72794-NK;rechazado;2002-10-21
30542-16839-AF;aprobado;2019-03-05
80921-68598-BN;rechazado;2019-06-20
94456-70586-IN;rechazado;1994-05-31
2657-32915-BE;rechazado;2003-10-01
14333-82121-KN;aprobado;1992-03-03
76602-4703-FH;rechazado;2017-12-19
61534-54011-LA;aprobado;2011-05-29
24101-74874-OE;aprobado;2019-04-28
15015-26263-EI;aprobado;2015-06-17
753-73168-BD;aprobado;2010-07-16
75973-17587-KF;rechazado;2013-03-26
76931-3703-AM;rechazado;1996-11-16
89755-54766-BE;rechazado;2014-01-01
72267-13321-NB;aprobado;2000-07-18
51940-47919-OB;rechazado;2008-04-19
35414-90410-BD;rechazado;2019-05-12
44900-37695-HA;aprobado;2003-03-18
82957-7534-EK;rechazado;2011-11-23
35396-18052-IM;aprobado;2019-05-30
16187-9844-FM;rechazado;2011-01-20
97401-89310-JA;aprobado;2010-11-08
31313-56006-GA;aprobado;2019-04-24
6697-37615-EG;rechazado;2015-08-04
50222-17145-JM;aprobado;2008-07-02
38793-13785-LD;rechazado;1970-09-01
34806-72576-LN;aprobado;2018-12-31
27569-91353-MK;rechazado;2014-02-01
28963-26399-DL;rechazado;2014-05-31
91905-71684-NA;rechazado;2010-12-13
63079-8565-JK;rechazado;2015-01-21
62078-55336-HB;aprobado;2012-03-23
99520-2165-BF;aprobado;2017-01-20
94513-18615-IB;rechazado;2019-04-22
63934-45840-LD;aprobado;2008-09-18
31285-52923-NM;rechazado;2014-07-09
78921-79371-MN;aprobado;2011-05-08
29657-72540-ED;rechazado;2015-03-05
94394-2252-IN;aprobado;2007-05-01
1214-52579-NB;rechazado;2013-11-16
99319-21380-BN;rechazado;2008-05-31
44476-8950-DN;rechazado;2016-07-11
14783-19600-DG;aprobado;2014-12-25
6649-88164-II;aprobado;2016-05-18
18405-21437-DE;aprobado;2016-11-14
48474-28451-IH;aprobado;2019-08-23
21591-89658-GI;aprobado;2019-08-05
13659-7331-DH;rechazado;2011-07-31
36529-55355-LF;aprobado;2019-06-04
84207-72268-NN;aprobado;2017-05-23
8008-61735-LA;aprobado;2015-04-12
78813-79412-EA;aprobado;2017-11-24
88322-97534-EM;aprobado;2019-03-12
23571-8655-DB;rechazado;2013-05-25
46536-93948-KN;aprobado;2016-02-04
65489-11249-JO;aprobado;2018-08-08
85788-95744-KK;rechazado;1997-06-03
89796-3147-ON;rechazado;2018-12-05
72324-81987-AA;rechazado;2019-08-28
65320-39869-LE;aprobado;2009-07-01
10096-65618-GB;aprobado;2018-01-19
56827-7334-BF;rechazado;2019-05-23
25570-36582-OE;aprobado;1976-10-18
52345-43077-BK;aprobado;1992-09-24
79590-42420-JL;rechazado;2018-09-21
39820-92148-BE;rechazado;2015-11-23
79786-35665-BL;rechazado;1977-10-28
70065-76711-GB;aprobado;2011-10-06
71776-46517-GE;rechazado;2017-10-16
65793-25239-ON;rechazado;1987-07-22
71052-56815-EM;aprobado;2015-12-14
45835-87079-AE;aprobado;2017-08-19
12061-34934-BB;aprobado;2017-08-22
37085-32742-KA;rechazado;2013-02-28
21234-76494-HB;aprobado;2009-11-24
83844-19551-HI;aprobado;2005-12-02
22579-77913-DE;rechazado;2016-08-17
79332-68222-EG;aprobado;2016-09-21
49002-85842-AJ;rechazado;1971-10-22
73506-87242-KA;aprobado;2013-12-27
11710-93127-JI;rechazado;2010-05-29
97844-65584-BB;rechazado;2011-07-14
6851-39020-OK;rechazado;2018-10-07
85831-76685-GL;rechazado;2002-08-17
70721-28971-LK;aprobado;2018-12-05
68885-53109-IN;rechazado;2015-02-12
31811-34018-DK;aprobado;2019-01-19
15909-31249-OF;aprobado;2002-09-21
10451-38969-ON;rechazado;2017-10-17
76596-72627-BM;rechazado;2015-08-13
76853-89792-GD;rechazado;2015-07-27
63179-96620-KB;aprobado;1977-06-16
44069-26953-FM;rechazado;2019-01-18
72963-91971-HM;rechazado;2009-01-02
32152-17407-FA;aprobado;2016-07-31
36926-16636-MH;rechazado;2016-10-18
56146-74155-LD;aprobado;2011-05-12
24842-40599-GL;aprobado;2012-07-14
5292-92169-LJ;rechazado;2017-12-03
73472-15295-AI;aprobado;2013-04-20
58962-62564-LL;aprobado;2008-01-11
61958-96692-DE;aprobado;2017-06-11
59432-57617-EA;rechazado;1990-06-09
15425-39043-FG;aprobado;2018-02-22
78945-54146-LJ;rechazado;2019-06-02
72904-66671-LD;rechazado;1973-02-12
23489-1252-JB;aprobado;2018-06-09
22096-75189-KI;rechazado;2019-04-15
7503-16094-GB;rechazado;2015-09-27
27053-63956-BN;aprobado;2015-12-17
90424-2237-DK;rechazado;2014-06-04
38854-67156-AE;rechazado;2015-05-20
6984-93335-BO;aprobado;1977-03-28
67671-96972-OJ;aprobado;2008-10-04
57247-77195-BE;rechazado;2010-01-30
58475-82630-GF;rechazado;2018-10-14
64744-13216-EK;aprobado;2017-05-29
76022-41057-IL;aprobado;2018-03-14
30299-89419-BH;rechazado;2018-11-09
24231-27949-HB;rechazado;2018-10-22
85119-9254-BB;rechazado;2000-03-19
29385-53657-NF;aprobado;2014-01-07
313-23275-MB;rechazado;2019-06-20
56037-19697-BH;aprobado;2006-06-12
4857-51362-MF;rechazado;2015-09-05
48888-8281-NO;aprobado;1984-05-09
16313-16750-HN;aprobado;2015-08-31
93738-78901-LK;aprobado;2017-03-09
15723-89509-HD;aprobado;1970-08-17
2296-8276-BL;rechazado;2019-04-05
15089-34823-BM;rechazado;2016-08-20
20851-74752-GM;aprobado;2019-02-09
58754-31362-HF;aprobado;2019-04-23
80150-41508-JM;aprobado;1990-06-04
46944-87034-HF;rechazado;2015-09-12
29863-83457-IJ;aprobado;2017-12-16
93698-72568-FG;rechazado;2019-08-10
21146-52853-EA;aprobado;2011-10-09
65344-8381-KM;aprobado;2015-04-13
80203-76519-BB;rechazado;1998-06-04
13640-68344-JO;aprobado;2019-08-11
70571-7375-AB;rechazado;2019-02-16
76995-71002-DB;aprobado;2015-09-27
97170-64652-II;rechazado;2019-02-20
6024-20010-NM;rechazado;2018-07-02
86525-62150-GJ;rechazado;2010-06-08
95454-22398-IJ;aprobado;1999-11-23
30706-35064-OJ;aprobado;2019-01-17
13900-29706-BF;aprobado;2013-09-03
40787-9904-MA;rechazado;1990-01-24
12422-99547-BN;aprobado;1997-11-25
42956-27582-MN;rechazado;2018-10-12
49724-31467-LB;rechazado;2014-11-10
30655-70567-AI;aprobado;2012-02-25
65284-72698-GI;rechazado;1990-12-02
85254-89767-BI;aprobado;2001-08-07
53503-40947-AI;rechazado;2009-04-27
26098-37361-KD;rechazado;2005-07-16
30713-62972-KA;rechazado;1981-06-15
95433-21362-MH;aprobado;2005-10-29
562-97295-FB;rechazado;2018-04-16
61426-56305-BG;rechazado;2018-11-29
40722-17375-GN;aprobado;2018-10-30
52961-27090-MO;aprobado;2019-03-12
31380-52141-KI;aprobado;2003-07-22
59798-67917-AH;rechazado;2017-02-25
35541-32602-NI;rechazado;1991-11-16
72624-72916-AB;rechazado;2017-04-17
95403-31087-AK;aprobado;1976-09-25
21121-64636-ME;rechazado;2017-05-15
76955-91979-BM;rechazado;2010-03-27
54184-38153-GD;aprobado;1999-02-09
33612-27883-FN;aprobado;2015-04-25
82433-88211-LO;aprobado;2000-07-30
24238-98923-AG;aprobado;1985-02-21
1581-92892-GA;rechazado;2005-05-13
77439-16628-GN;rechazado;2016-02-17
97760-67565-DF;aprobado;2007-04-04
38922-22484-NL;rechazado;1992-09-18
78433-34906-AK;rechazado;2015-06-06
56331-84008-BI;rechazado;2013-11-04
91765-18931-IA;aprobado;2015-11-22
11165-79524-FI;rechazado;2019-08-09
88031-77175-NG;aprobado;2015-07-14
85402-12793-NI;aprobado;1971-04-09
34383-5716-BA;aprobado;2013-10-15
17984-94477-BE;aprobado;2002-10-09
99989-49424-JD;rechazado;2007-02-02
84325-59134-EO;rechazado;1995-10-01
68536-79017-GE;rechazado;2009-10-05
64131-52172-GB;aprobado;2015-06-04
5109-44102-KB;aprobado;2017-05-27
14232-51444-OG;aprobado;2018-01-08
58531-45672-EM;rechazado;2018-10-20
66332-94631-AE;aprobado;1993-04-20
51516-40574-FO;aprobado;2016-02-25
36564-7170-IF;aprobado;1997-02-06
99432-445-AE;rechazado;2014-02-14
88874-78824-AB;aprobado;2000-03-23
15334-97572-EK;rechazado;2018-11-17
31287-88824-KK;aprobado;2018-05-30
51398-64817-JA;rechazado;2016-03-31
93566-88711-LK;rechazado;2010-07-29
86880-29151-HF;rechazado;2012-07-01
89712-42961-IM;aprobado;2019-01-30
45860-15029-HN;rechazado;2019-02-18
40776-16756-JK;rechazado;2001-09-03
99422-53878-DI;aprobado;2005-08-20
10569-44738-NG;aprobado;2019-07-04
29627-26633-AL;rechazado;2015-08-18
29062-33950-DE;aprobado;2013-10-04
50173-75040-BB;aprobado;1997-12-12
12885-25693-LB;aprobado;2011-08-12
52537-61111-BB;rechazado;2014-12-03
94334-69671-LM;aprobado;2019-02-13
77515-62212-OM;rechazado;2011-10-28
49907-22048-IO;aprobado;2016-01-06
99433-11127-KG;aprobado;2018-07-15
98650-12548-MI;rechazado;2000-06-03
8694-99346-NB;rechazado;2017-11-19
21256-15421-BF;aprobado;2016-04-25
29893-25751-EA;rechazado;2013-05-02
61331-53823-NI;rechazado;2011-08-01
23640-81984-IB;rechazado;2008-11-03
17153-23517-IN;rechazado;2019-08-12
23748-44146-FB;rechazado;2010-10-22
14877-67912-MK;rechazado;1994-09-21
18648-87401-IH;aprobado;2019-08-27
15912-69892-AM;rechazado;2008-09-04
50101-16074-HN;rechazado;2013-03-29
93287-91892-BM;aprobado;2019-04-11
65388-19040-BI;aprobado;2001-05-31
56242-15713-GB;rechazado;2019-04-28
64121-89874-LB;aprobado;2016-09-09
86292-74849-IA;aprobado;2019-08-10
70237-23064-EN;rechazado;2014-01-16
952-81055-IE;rechazado;2004-11-27
4037-3480-JA;rechazado;2010-11-23
35030-18577-EH;aprobado;2019-05-19
80526-41185-JD;rechazado;2017-06-22
41288-16362-JG;rechazado;2013-05-29
3408-8768-JK;aprobado;2017-12-12
10099-54061-JK;rechazado;2017-06-03
65551-13633-AB;rechazado;1984-09-13
16255-23740-DM;aprobado;2003-01-24
46334-58711-EE;aprobado;2015-09-12
48287-79685-MH;aprobado;1987-06-07
57770-60213-LL;rechazado;2010-02-11
84327-81388-LJ;aprobado;2019-05-12
24467-78218-FL;aprobado;2001-05-17
56199-98210-GK;aprobado;2005-07-10
21297-77612-FG;aprobado;2018-11-28
33163-99721-LL;rechazado;1999-03-19
27452-40819-BM;aprobado;1997-08-23
9589-52834-FM;rechazado;2017-06-18
62635-14848-DO;rechazado;2019-07-15
37114-28695-IG;rechazado;2019-07-09
27743-30776-FB;aprobado;2003-01-26
16450-82167-DI;rechazado;2012-02-21
32813-35231-NK;rechazado;2016-01-08
74542-54766-FB;rechazado;2000-11-09
51271-10661-OE;aprobado;2016-08-10
26575-95737-AO;rechazado;2019-07-18
5450-84631-MB;aprobado;2019-07-28
15665-38585-OG;aprobado;2018-04-27
6986-56561-KA;aprobado;1983-09-23
52251-71468-HM;aprobado;2017-08-15
48470-39942-NF;rechazado;2007-01-31
58728-55798-FB;rechazado;1996-12-19
31232-48980-IF;aprobado;1994-12-14
89477-8513-LN;aprobado;2018-11-13
47165-59163-AI;aprobado;2016-04-14
64734-54543-LE;rechazado;1986-05-03
99126-55624-BI;aprobado;2007-03-12
73423-31392-BG;aprobado;2000-10-27
86183-94491-BL;aprobado;2018-12-06
38463-18495-AB;rechazado;2018-06-22
70096-3507-EE;aprobado;1998-09-21
65382-77493-BO;aprobado;2001-09-17
79162-81603-MB;rechazado;2016-07-23
77094-7176-JF;rechazado;2019-06-30
65622-13833-IJ;rechazado;1996-08-26
24685-99737-BN;aprobado;2019-03-03
88933-52927-IL;aprobado;2015-08-25
23341-22927-OE;aprobado;2015-07-23
68801-40381-EN;rechazado;2006-04-06
74055-5790-IM;rechazado;2014-08-20
21532-40721-OH;rechazado;2018-11-29
25782-78140-EI;rechazado;2007-01-09
39116-8912-HJ;aprobado;2006-11-19
4202-20092-GN;aprobado;2019-07-11
25580-35872-IB;rechazado;2019-08-11
49931-18996-BH;aprobado;2015-04-08
14815-76701-JF;aprobado;2015-07-29
26960-14441-KJ;rechazado;2019-07-11
97717-89559-HH;aprobado;2012-02-16
36191-44655-OB;rechazado;2002-05-19
55680-63257-FG;aprobado;2000-01-05
33904-50634-KK;aprobado;2017-06-08
17773-42478-HH;rechazado;2000-01-18
17006-26981-BI;aprobado;2018-05-18
50-91686-KJ;rechazado;1967-10-04
5632-28348-OB;aprobado;1992-04-16
14316-43891-NA;aprobado;2018-06-11
31523-91811-IG;rechazado;2011-02-23
71830-80436-OM;aprobado;2018-07-16
33757-25382-FH;rechazado;2009-12-20
80746-71708-KI;rechazado;2016-02-08
52393-6274-NK;rechazado;1986-10-26
62380-8409-LG;aprobado;2018-10-23
11703-18063-BH;rechazado;2006-04-28
40396-96613-LI;rechazado;2019-05-24
69949-19038-BO;aprobado;2002-08-16
20704-72697-EE;aprobado;2018-06-01
99556-38405-LE;rechazado;2018-08-14
86889-11284-KI;rechazado;2019-03-04
5511-17386-EE;rechazado;2017-02-16
43074-61140-NE;rechazado;2007-01-09
97708-28523-HN;aprobado;1979-07-17
83078-82441-HB;aprobado;2019-04-04
41574-64457-KF;aprobado;2008-08-07
89127-87491-MA;aprobado;2000-09-20
33407-40817-AE;aprobado;2015-12-24
42561-85846-NA;aprobado;2019-07-21
83051-20118-BN;rechazado;2016-10-17
46036-8090-KK;aprobado;2018-04-12
59707-74763-LG;rechazado;2013-11-16
83437-67627-NF;aprobado;2013-02-20
19807-16587-BG;rechazado;2016-10-09
90300-32612-JI;rechazado;2019-07-20
73010-77618-DN;rechazado;1993-01-15
79650-24232-FL;rechazado;2007-07-26
31665-76209-BL;rechazado;1975-10-15
34437-51083-NJ;aprobado;2017-02-11
23378-52469-OJ;rechazado;2016-10-25
48209-47234-LG;rechazado;2013-06-28
36243-61795-HI;aprobado;2016-10-21
8867-61312-OO;rechazado;2019-03-12
25231-77236-HH;aprobado;2013-06-09
49713-76974-HO;aprobado;1982-02-08
36424-33746-BA;aprobado;2015-09-07
63627-27909-ED;rechazado;2011-05-27
21883-92335-MK;rechazado;2017-07-02
86936-5507-EJ;aprobado;2011-06-08
56748-10941-KI;aprobado;2019-05-09
11099-91213-IL;rechazado;2017-03-09
41039-59778-MO;aprobado;2016-11-29
41192-64675-DF;rechazado;2019-07-18
96359-90695-EJ;rechazado;2008-01-23
62684-29558-BD;aprobado;2016-12-14
91337-83379-NO;rechazado;2006-03-29
50299-88413-EN;aprobado;1989-05-06
57495-63765-NO;aprobado;1989-07-12
95531-32953-AE;rechazado;1999-02-28
35217-50736-NB;aprobado;2012-04-01
23210-47314-GB;rechazado;2018-09-02
68896-87638-BA;aprobado;2019-06-24
40099-96950-BI;aprobado;1990-08-21
27079-71373-HL;rechazado;2015-07-19
88280-6291-DN;aprobado;2013-11-21
74340-8622-DE;rechazado;2019-03-18
6503-57868-LE;rechazado;2009-01-11
69715-53541-HB;aprobado;2015-06-11
21081-8784-AH;rechazado;1999-06-14
73623-46673-DK;aprobado;2011-10-22
56833-12559-BJ;rechazado;2018-06-15
7906-43040-JG;rechazado;2017-11-29
38146-32428-DH;aprobado;2003-02-01
86363-99252-JN;aprobado;1995-12-11
75515-18568-DB;aprobado;1999-10-04
12883-62433-HE;rechazado;2017-07-06
16681-69645-MO;rechazado;2012-06-06
28621-14864-ID;rechazado;1971-06-25
78517-64659-OI;rechazado;2011-10-29
23000-12469-BI;rechazado;2009-12-31
41644-83786-NO;rechazado;2019-01-29
64823-41390-HH;aprobado;2016-08-20
