Rid;Pid
43230-6479-NF;259339169131369842576938300147124899169963138037768270846770257623239529459220100579192619522530540486312529544755928855106
78492-87097-BH;940868561612541279341155598954307
68581-24279-KJ;161330645346466478325079325034241017666604307204016817394508104
95133-39487-FE;1250628832449444896010147323187342522270798821212148017410175231223117
69989-16264-AO;30153525640862950931656892748
26743-89394-BN;19083081549802815990127429465001289758588749477311736380680072777
38514-1500-JI;1250628832449444896010147323187342522270798821212148017410175231223117
37600-53088-OG;1137440296997122950097295078826240963494242223661259383109
4876-80644-ME;32776877067034956
46798-94445-HH;2977327179272907854796602591084697973091733881383838606900874368526917
27032-22009-BG;4447996101316587802059165169345478987020887349230071365
33888-37271-LD;30153525640862950931656892748
60422-8025-KB;921357813621774264507771690614118713597729383289992363994284338741562632145956121503451596324979165845342544
43984-43135-BI;630473553899965942178561764383559041958235557445
21315-68702-AJ;1500797727683676469663448586213430311117745223
68081-50290-BJ;195122114020829289171950147409216395118239481924489345780190606174048119126
76808-31372-GM;30506441440587602
4988-41572-IM;146793563361271736719310694463649705289
98295-64532-BN;177462528900677433895862256949492076993042741842536922481780048
15276-52602-BJ;30141478937124777425210009939
95711-45341-AJ;198676669962067898939336672110760509182577243057741725329707917286124057153
24037-65118-FF;4443126160139873590976209537344913513047148032724134979
82953-6261-KA;526741976200747511855377196056863043
84480-4863-HD;149467716594998571522551344924333274439
92811-10504-NO;9717446100965016837871690609844885206985798522919472451
86440-97499-GF;1376588117101269599132859918655949796329751552014433310090663562063428071130423639
58238-87995-BB;1137440296997389600809874989917277396032144319618425905729
79856-79588-BM;6256864565531935855728404256938143657035132937848778305
45942-19333-AA;9142634957485421265498225733452
60068-26-BB;19084726224043819915168554269071586239065508974389296650754352466
64654-77946-BO;285146431997759542967688471127433087370922430212475792402495249556082527957240740290247654278437416735648218276412256218617887936048982
19405-62986-HE;74543287303917249516115582940035147809852453280091144824056147
93052-59163-DM;20982070057805846908463199151496292493920969679486973488112711569309780102465
25538-13564-MM;161330646110834550300436472424432521627368633632807892795941202
90539-92226-GN;16996051788196373535220021468490826838617424983927063559358324665923128080098901185174831996451486980533288234346993393534658886
1853-94494-LH;41318714828388167986614223790622387112608445041432131
92304-48526-BM;4045428887654077518269698237100765648996692
738-78863-HJ;12788195245930769268165821573946592917951164789021546253364059071811
76730-31119-IH;460235267258199555727692
81994-57965-GB;41318714828388167986614223790598424004458754750374214
94222-65237-JA;177462528900677433895862256949493105097367403578920043591918932
5970-11975-FD;22656974574000899948867853909651343410861359014745502486198906146889480501217362207746793411973573953
1342-96945-JA;855714971851506345305
8824-29493-LG;418380543306
50626-66289-HK;161342007423697365943536683784282926665
12804-80556-AA;177462528900677433895862256949391616627022261341931436040679246
74589-34014-DL;4040999701955909837145132985024820891905621
87109-1390-GA;478510735694
32419-75359-BF;2680649154290666004249967324161865758644224215503192982846349774054733
78757-80251-BG;418464232788
95312-80586-BA;578341457184131454243339722529197379
26170-1458-HM;11153790927873320052118890126985566957003688330107578699
61328-81223-OA;8825082680358107439476497206595
98448-56325-BL;693213003518271226155711941208957441786591420241156049234251
92296-80737-BL;36462144532200777086577677715597951356345043945418563
93598-73221-DG;2574289319335436514052083454153689054898572611
28574-69317-DJ;177471860067928828121808324201933311181299800565063
48374-25560-HD;111477728309331
1897-19477-BE;320160981106656600226248736542104116663858228827440749563482610246181190
96006-87597-FE;240862351772541152805060573227936837
50665-71186-IE;107156807573840
33689-11385-LJ;7310308984314814803
1374-90726-IB;1034495923700712436756504467207685287508343108
21239-26199-ID;27428839065939013
98883-43756-MH;3675267818794882385317843132744
4090-93836-JE;11630184294034796307799228871435302700879547592899066855912777214278
45636-19461-IN;34485106890160439071007990099
89071-75023-BG;2462787319921741961635006892126659673917841731
93013-75667-KN;9615513610894510454566725738474868298052945
11385-51596-BB;9523578920229557021032369618353922218387596998858863175
73244-96238-BJ;122575854660248422950265165
66235-83700-BK;7164744459723689033
99950-6769-FN;2855370477535568885594220838006506638383443677577574114644
47983-20107-FB;74543287303917249471514781005494155432587810100072470134546771
12206-21491-MA;3273777982958276932649040897973727912175122255801469965249667023384146
45494-56271-EL;264830956467382466284627632905532849387687473744
82721-47226-DM;1137440296995807639641033645713716971322445832903037776449
94781-56082-BL;34163093164425178944366057651419204446529
75519-84457-AD;3599367700463412099898290139366563361321057655284680249745352418140893636323333088913683211600
76254-56536-EB;2462787319921741961635006892121321489214235971
81799-95311-KB;56136008646991858027880771
3795-88085-FN;418380543306
42579-9963-GI;66390827297622769413723170368758670958624991026168699033372825157901696284926296622717698689940573521151570993097175102286150
36145-77452-JF;578380910931534337182560602198862415
1387-16127-KB;1796498398802707638608
34346-32574-KE;4885268876749520874472655344882696424781970165142649405408582659653
34810-64583-BO;4438168775137180559552950457175089023959513562109269075
62208-38040-LJ;10577590996067371004573241290419821559968158412643594832
47609-72510-KL;2292209110760376842116761816368012894511868580251166986689895226669804565313380982741757815877
27638-60543-EB;320511897350956911145932468996477438136044858504456103625709278073286468
80473-98011-ME;2708005677306042909573491220010679430585396812
37677-32242-HB;3675267818794881247323442144592
33209-27604-AB;1250736617817121307248725749683796226143653223062290245339153894565955
30881-8864-BA;2708005677306042909573491220010679430585396812
7527-24243-GH;11153790927873320052118890126985566957003688330107578699
80765-33722-OB;146793563361271736719310694463348041038
69673-29704-BF;11630184294034796307799228871414040447973140751632496017168117884995
76332-95236-GJ;599171411690464285928754832357548368
18993-30860-KN;556189057985048852463241127149703686713140014915
16653-95515-AB;1250628832447877341257766727374285461561157844502324523587573379985236
79297-17843-HB;9708403909370941040257192733981709725231446
47823-49205-OK;459922465223823572623692
26447-14962-MG;35708596357872781989617295692
2546-98575-BG;111481940238662
47268-61987-DI;526421743831082649937219
19464-93565-FN;49946907158255156356946811814290389581771110405996987277940006378605859282728490779175238
14612-63103-DO;134731023070718279078274371
92354-31362-OB;30521787509862996
27325-18247-JD;125822751895363
65609-35987-LI;8586799894014386382627962637635
9397-84462-NL;8826632690016629438678213415251
15122-440-JO;8483733056675026422903608078171659744076104
38761-61721-LJ;161401229798391281197711811682136640049052213537101
2842-38894-NH;134731023070718279078274371
15939-78902-NJ;8661644569742943669455140665149466350676314
85265-42705-HG;264830956467382283424192182591182327261568783430
25302-93159-MB;119165719769665
81180-36301-BJ;526741976200747511855377196056863043
92509-68506-KB;107156807573840
92814-83073-NF;573442507507478827126067
98070-54239-GI;1945370780066921739600
95044-66744-BF;2084752041447451046374896028145180974194048989581203482437516061227095585622348649
30882-49649-KG;214445211388590141990797630555398691353631348041790760252975543941172937515476230893349388050592322
59520-33330-GH;4885268876749509224682866968507323435780412803713604017830132478017
12612-64081-IL;2128684470258986344771
40272-49425-AB;161401229798391281197711811682173892692642530226004
1614-91821-KD;2437859233234361550516950837579453677412514293520830980426
39680-49855-MD;34163093164425178944366057651419204446529
7488-54262-DL;1851881033
30470-5732-DA;56084969658363886762287435
635-97246-AG;19083081549802815990127429465001289758588749477311736380680072777
4033-67342-AJ;125822751895363
62581-45021-KG;1250628832447877341257766727374285461561157844502324523587573379985236
99200-2765-FB;2037190276957041880133
35203-68296-GO;1137440296997122950097295078826240963494242223661259383109
74088-84397-EB;122575854660248422950265165
73773-87673-IN;31385454126353131665707984963
10537-26637-BI;121424974079302
20301-10277-LN;170164438444606182947833943354382940225026524540225
25337-12917-BB;67796724855734904116235488296280065801819889230151
7417-67525-JI;1250628832447876669301680057907530152996401336893375446843487317747027
49211-38833-HI;17355961563046382606370117663244832390143622524395863
72938-38421-ML;11630184294034796307799228871427259995305262106942578664037881638734
30646-36424-LL;27431068913462341
90035-98521-LE;264830956467382526100053991821683480372439110732
31534-97989-FF;4885689913348396124331703542120516402618105380888905032814087389514
69314-45124-EI;32779076240631120
69342-52192-EG;56084969658363886762287435
86282-21535-AK;9620262968444304537636745672348938172329545
6767-50586-AI;459922465223823572623692
4621-64645-KM;195122114020829289171950147409216395118239481924489345780190606174048119126
90800-85835-LJ;45430407398573423077340737779070234904926055315484648333697511235
49048-86604-NJ;921357813621774264507771690614118713597729383289992363994284338741562632145956121503451596324979165845342544
7314-63296-AN;3273777982958276932649040897973727912175122255801469965249667023384146
34901-33722-BN;418380543306
74897-70445-EE;149467716594998571522551344924333274439
36521-17495-ON;556123651742403719549460260197955110380413735251
22931-74599-JD;1511917486300736856742788952101930526456529694066804683384695958358954395613269551644718426445
95052-11400-MG;119165719769665
89182-17374-OI;8483726410633987768467055115170326839644499
16299-90535-JE;521256810666718993408323
77083-42466-OB;418565088580
6392-18122-JI;8143562661903162427567981659083616039146334771300791226541808960049335002223465
77316-35169-EL;8317992816578816332
99117-28911-AN;74543287303917249516111839792744277275109695567303629124760143
78321-53648-BL;1137440296995806071619876165536207476704573506849129647436
8322-26382-OE;1511917486300736856742788952101930526456529694066804683384695958358954395613269551644718426445
80445-84211-BL;505669499077438579106936847363044689
35176-65453-LB;4885268876749509224682866968507323435780412803713604017830132478017
18210-85665-IE;1511917486302752801555128190447193223927832731908599186000374237962514737547903913364908960083
22944-19445-KM;264830956467735582794442137045919604419064327235
17105-50198-KB;117810821357954310891266381
17425-95368-HG;74543287304020924878675967339218691426362611065859996788744519
94902-35598-FH;81961211163304001753404080974689669409622636443248255049904973966746350401
40938-94537-HB;4447996101316587802116402287650981211380687758854287943
42336-42440-DB;573180733116603133680629536796731001044661985614
2930-86139-AF;838043098445844859792452803665437586913131562826382056008778477371674911415107676244
411-29917-HN;76223326732627
51897-61859-II;45430407398573423077340737778976651632436120853655299101746750807
27113-36380-OE;66390827297622769413723170368758670958624991026168699033372825157901696284926296622717698689940573521151570993097175102286150
11900-92558-HO;525998480338410712228173
84222-2671-OA;7020111698625323340
65030-13468-JG;19084726224043819915168554269071586239065508974389296650754352466
52695-8166-NF;5371409934798296826186527688376725082770840313988316764160215931033121102653776
56278-69546-FO;56080136395248212082057793
44933-16352-IM;9619424412562337918120655864209694282959070579565749591
49597-60985-JA;1138687001937047089161519099007558879761099130514074394960
41528-65651-KL;4040999701955907648989528695680273682360403
72334-80420-GI;1137440296995807639641033645713716971322445832825712306509
4875-8120-FO;74328297527373234460626979522781354625692614674554537025826373
27543-6030-OI;6824815776640861460637308239052215085817684242989211982
72329-39806-OE;762195757893864410827930263317682681111483873634262685536564011002454349
79375-27959-NO;4443126160139873595031980941464871648462074428624103750
73915-69571-LB;56080136395173471480996185
71324-80495-HI;81961211163394046970574669849186543335082030991599522426216778731497025619
90023-77408-ME;54921992499746888731358186941099867716125603257969588411381444669795525637931060452682067
63551-83724-DB;161401229798391281197711811682136640049052213537101
24405-74402-IA;56084969658363886762287435
89105-62275-ID;855714971851355549517
6810-70667-GH;4443509090701750933388516335811884197741787144064823873
66588-73642-NN;14356514917167491686455271757
60897-60136-DB;134731023070718279078274371
37115-77927-NL;74543287303917232746477813754896324372667550829645145392244036
12869-30837-BM;526741976200747511855377196056863043
84606-49094-ME;30506441440587602
59489-16511-HF;4438168775137180559552950457175089023959513562109269075
44752-13002-OL;469514609744268327217476
60236-48623-GF;134660408942058579279246153
54045-96968-BE;55407682340820397910184130021851968868783674666278113959715030511777800002755617904619344
18716-96611-KD;285146431997759542967688471127433087370922430212475792402495249556082527957240740290247654278437416735648218276412256218617887936048982
67166-13313-JJ;36462144532200777086577677715597951356345043945418563
40462-91435-IN;17357457385530580657913985057602976730364449967531346
84011-24812-OI;7020105119142472013
18496-63746-MN;30153525640862950931656892748
7078-7640-DF;1250628832449544604357909428102594236618565149622201205575718559572304
97241-95005-NB;1798156271013847921477
95147-37677-JD;4447996101316587802059165169345478987020887349230071365
79296-43388-KF;30160741435007279638005508163
95780-43328-LB;8590183748071272332238774879059
70487-4637-JI;4885268876749519760888333998554122622786136705462819401651387132237
63703-38572-BH;838043098445844859792452803665437586913131562826382056008778477371674911415107676244
27063-24560-DF;198676669962067898939336672110760509182577243057741725329707917286124057153
93676-63016-BB;2037605366820433584451
45401-57104-AG;9141392271357131053571745661761
63708-88157-DL;2128684470258986344771
15205-92161-BN;2239892019062373912342997657211979
78537-66786-HE;2128681380466945909068
49079-46050-HA;9708403909370941040257192733981709725231446
36055-62821-OJ;27428839065939013
84489-6874-MM;3342636608791991376
12360-27840-JM;3675267818794881247323442144592
99091-12609-FF;1137440296995807640321587874451219906766547443891762654537
95735-39734-BA;214445211388590141990797630555398691353631348041790760252975543941172937515476230893349388050592322
36119-92607-JE;2129406161035570276419
23288-52225-OO;149467716594998571522551344924333274439
25095-67509-HK;161401229798391281197711811682136640049052213537101
44002-21687-DO;2128684470258986344771
17628-53458-EO;264830956467657597166574280896493169264731255361
81084-9863-GG;526034371859246315760709
32009-7897-DB;9334309056952250887007063074391515242780320750711502160
30850-16402-HO;177462528900677433895862256949492076993042741842536922481780048
2594-16852-JM;214539033202136284106867917738549425349656984415889353222777040388458379660444790909260
83648-12087-FI;838043098445844859792452803666112926393106995785480723598574400388790751192688127557
5395-71015-IJ;15457819052420249138888019332131795903480163159875015988080911238232078457211938779982630859172914427174193888392526
69821-98940-KA;264830956467382243173789174618973871636578648904
8239-32929-BN;3760545176495263395923613041158054730058442557534004002213631878202338723886418508897256556873
5120-63636-AF;9523578920229557021032369618353922218387596998858863175
25086-51282-NH;2239892019062373912342997657211979
69927-90258-MH;139486796904418663644488012
26307-92210-KL;1250628832447876669301680057907530152996401336893375446843487317747027
31940-6685-DB;521256810666718993408323
42219-4696-EE;121424974079302
68381-85617-EN;237974183600980334833947550273951590998425776827557805760712540084572619369520247287962055149580112
75998-892-OJ;35713342448302010863119585619
75478-13902-HE;81961211163394046970574669849186543335082030991599522426216778731497025619
24423-41686-KM;237974183600980334833947550273951590998425776827557805760712540084572619369520247287962055149580112
30187-88819-BL;161342007423697365943536683784282926665
69019-1210-IG;264830956467382526100053991821683480372439436629
87138-59073-JG;2055834528503539199045
46577-86991-EE;27426653179240780
24991-91540-OA;8317992816578816332
11234-83988-BO;31071152229219641361445513300
57029-25062-HE;17355961563046389216366766549299838841516436164211521
52335-59190-LA;195122114020829289171950147409216395118239481924489345780190606174048119126
5830-83656-FA;67796724855649957876432681781365684068541492717907
4915-51767-OM;3675267818794881247323442144592
32725-35833-NB;2462787319921741961635006892125549094176124739
27882-35442-KH;33154131288827085411499088840417126207827
14444-52046-ON;45426447430382820489003837725451641466832076274404360054069823913829716096334
71029-77362-OA;1137440296995807639641033645713716971322445832825712306509
61042-54124-FH;67796724855649957876432681781365684068541492717907
63553-88266-HB;16996051788196373535220021468490826838617424983927063559358324665923128080098901185174831996451486980533288234346993393534658886
57777-34315-BH;195122114020829289171950147409172139334721293268802502037686513753726021189
45275-67483-BN;14060030079935203515227695856900638253907553363210113414709147320557000084359499212977892431
95538-90875-NB;525998480338410712228173
72392-2118-DD;855714971851355549517
19875-7101-HM;66390827297622769413723170368758670958624991026168699033372825157901696284926296622717698689940573521151570993097175102286150
19593-20892-LH;3273605853304081483564268764320360457922575666591034760758468296870131730869743189
425-34305-BE;505669499077438579106936847363044689
81491-68205-FK;3342636608791991376
96179-16411-FL;17355961563046377310429356550095728357202315573421399
20220-70641-GA;31385454126353131665707984963
33986-44809-BM;521287432318499434566574078230286916
92801-87467-BI;12788195245930769268165821573946592917951164789021546253364059071811
13315-33234-AA;2855370477535568885594220838006506638383443677577574114644
56563-28132-HG;27431107585076289
71363-63567-DH;469514609744268327217476
38661-47125-GB;214445211388590141990797630555398691353631348041790760252975543941172937515476230893349388050592322
61093-81629-FG;1034495966237205124967830180452579555300960580
94460-13459-BB;122476922302276
85457-38325-IF;34163093164425178944366057651419204446529
22891-78722-LF;139552725852307234238000713
95217-74150-JE;2340512690821356717923431814687053
81490-69875-NM;838043098445844859792452803666112926393106995785480723598574400388790751192688127557
64344-38449-JA;31071152229219641361445513300
7590-96366-EM;2054825429785416592453
29117-80933-KK;1137440296995807639641033645713716971322445832903037776449
27734-87053-BB;33154213713628402117709957136983440384333
95137-36370-AH;17355961563046371905005410179108983619621309599149891
63817-48541-KO;138343577812993461683514437
54391-25660-EO;8030606907915922501
85864-8017-FN;1798156271013847921477
27824-87583-BE;630162822644966450327718386822164244121692752201
79684-90137-OO;42795244291183288209199030826485598266604111700970819
7775-36149-MO;19084726224043819915168554269071586239065508974389296650754352466
47709-6531-HF;111477728309331
57112-66715-FN;796678157060313138313959249828466730403127628581503283292356454351056450
68023-78010-BB;67796724855649926804019791681099546000907878101569
55384-83926-KE;3631197869888005597441827119517507798553130732203400857273155609105030337878397140421506985808
41475-99329-EH;237974183600980334833947550273951590998425776827557805760712540084572619369520247287962055149580112
87750-10876-BL;34163093164425178944366057651419204446529
16593-78500-AK;285146431997759542967688471127433087370922430212475792402495249556082527957240740290247654278437416735648218276412256218617887936048982
75042-22791-EF;320160981106656600226248736542104116663858228827440749563482610246181190
14066-23818-BG;505669499077438579106936847363044689
87684-86633-IH;2707863294993246977170749770345305454724589927876835569478
77605-42193-GA;195105106086957505893380581954184622864661924998898494065921308847250608220548298601806
64061-46240-ON;921357813621774264507771690614118713597729383289992363994284338741562632145956121503451596324979165845342544
59147-85750-BM;4045428887654077518269698237100765648996692
54788-7882-DH;19084726224043819915168554269071586239065508974389296650754352466
40214-78690-HF;3332996133789520450
57963-35471-EN;838043098445844859792452803665437586913131562826382056008778477371674911415107676244
63877-64974-LB;7599104669224299589
83232-61946-AA;940868561612541279341155598954307
27215-67435-BE;3675267818794882385317843132744
63743-16058-FF;41318714828388167986614223790622387112608445041432131
8912-21283-GG;8590183748071272332238774879059
29244-35897-KN;4040999701955911986629259498227006686982227
24047-53821-GB;1250628832449544604357909428102594236618565149622201205575718559572304
78902-16330-ED;1250628832449444896010147323187342522270798821212148017410175231223117
94505-58657-IK;2341302202916904473131474754625869
30911-20547-LO;573412356879967721559807400246268229
55981-63615-HB;90117304700656941989432145975211525723723771523612132884903013177577863122136760413251
65786-11732-MG;418380543306
52614-66117-NE;45430407398573423077340737779070234904926055316128940289976978515
32798-25138-HD;161342007423697365943536683784282926665
86858-80323-BI;540514038013740735819587
48653-10918-JB;2055834528503539199045
50942-27082-MD;106733506782901783253119236539043300180
20002-5545-MN;2037190276957041880133
98900-69015-KM;31385454126353131665707984963
22973-20100-EG;134740689463050002559299405
9763-72081-BG;10578147176976730115161276246924696848790083
34503-76373-ON;67796724855649900922953304983464430882019287855687
47268-41602-KM;177462528900677433895862256949391616627022261341931436040679246
66319-9911-GB;762195757893864410827930263317682681111483873634262685536564011002454349
40187-47469-AJ;659019288026869238352740182526199639070496485187
46586-85460-HN;56080136395173471480996185
13613-70170-BJ;122651338742431785408293957
69531-53131-AG;8483733056675026422903608078171659744076104
83867-53538-KI;2292209110760376842116761816368012894511868580251166986689895226669804565313380982741757815877
77668-92587-BJ;352020721486940775987028318256068897201775471009528667490513223398214864362497205313
71001-93159-IK;138343577812993461683514437
34018-62503-EB;240862351772541357170057443878794568
24149-29098-ON;1250628832447877341257743467432998674804760684350334598977966360062036
90967-33117-KD;30521787509862996
79238-52777-FE;177462528900677433895862256949391616627022261341931436040679246
58033-40533-BH;3675267818794881247323442144592
67734-95617-GL;264830956467657597166574280896493169264731255361
76412-26988-HJ;320511897350956911145932468996477438136044858504456103625709278073286468
65136-10000-MD;17355961563065430449147015814922155974834996560291138
6425-75906-EB;45426447430382820489003837725451641466832076274404360054069823913829716096334
39491-19661-KE;8825082680358107439476497206595
28955-83005-OH;7020111698625323340
75897-13471-EH;107156807573840
47377-33103-KO;33834549094938797211404994420821532762451
41115-5795-LI;1034495923700713468573496731283045716377892171
94431-99917-LL;8829702988513853152359419768385
18990-62372-JH;67796724855744239744288975981028673537526523717954
21289-18136-ON;2239892019062373912342997657211979
31452-27833-FJ;578380910931534337182560602198862415
98133-12977-EL;9717446100965016837871690609844885206985798522919472451
1320-13398-BG;3675267818794883787216475419982
74886-49967-MI;320511897350956911145932468996477438136044858504456103625709278073286468
2903-17647-AA;855714971851355549517
16497-81932-FK;540514038013740735819587
57053-1111-DB;161330646110834550300436472424432521627368633632807892795941202
61228-74202-HA;219063032793976918208323
67308-5932-EB;3964960886424008374748478969724031858916593280653812052
12048-61802-NN;1250628832447877341257766727374285461561157844502324523587573379985236
96858-12390-FE;11629170542179473116686823258229396535247460175201305944617732461941070978835796
9881-21387-GG;56080136395248212082057793
15929-86514-BG;7021790687531396161
24887-28077-HL;459922465223823572623692
10410-48714-NJ;2128684470258986344771
25413-76515-GF;67796724855649900922953304983464430882019287855687
58983-2143-MD;838043098445844859792452803665437586913131562826382056008778477371674911415107676244
34321-74705-GE;7021790687531396161
22786-7594-MD;10577590996067371004573241290395624080027931636896391493
52960-79808-KL;460235267258199555727692
59394-39631-AG;540514038013740735819587
94339-82067-IN;1945370780066921739600
35900-66240-HE;1034495923700712436756504467207685287508343108
13748-57851-MB;630162822644966450327718386822164244121692752201
79774-16223-NO;320160981106656600226248736542104116663858228827440842084315284513188164
7936-60130-IO;525998480338410712228173
25252-8059-BD;195122114020829289171950147409172139334721293268802502037686513753726021189
55718-96057-AD;526741976200747511855377196056863043
45157-26626-MK;264830956467382424371079945372977502445288712518
20666-85601-GH;74543287303917249516111839792744277275109695567303629124760143
99471-49663-AB;3760545176495263395923613041158054730058442557534004002213631878202338723886418508897256556873
46010-34683-KB;106733506782901783253119236539043300180
7581-26823-KJ;122651338742431785408293957
11256-45832-AD;8661644569622367088912412269932610572804435
23064-13616-IM;54921992499746888731358186941099867716125603257969588411381444669795525637931060452682067
80868-15944-IB;940868561612541279341155598954307
6258-70115-DN;31810791648062922361665056324192176074533076621813165114565742557085111052614
44734-96586-FN;7020111698625323340
26455-14707-AD;521287432318499434566574078230286916
7196-93958-KL;13918726184482018604817992992443691281195027300592393969467449887668418470221026898745550476115205450817
9452-34352-JK;1945370780066921739600
30963-35704-OD;1250628832447877058787413503629855365389292660295641832295421952812359
54404-36375-ID;41318714828388167986614223790608071797406745494713680
75012-34128-KJ;1945370780066921739600
95454-33952-IN;1137440296995807641008751793864245301937870393533163127880
23128-39013-MB;573412356879967721559807400246268229
24028-23953-FD;214539033202136284106867917738549425349656984415889353222777040388458379660444790909260
15423-7986-FN;27431107585076289
59890-39814-MH;74543287303917169903499541387653915876070615146165544182704212
62620-35098-JL;10824651475632495539495470059062994293253552216218281818964545206360276529578968328905753189009680414734976297429334
86390-47152-BM;4885268876749519760888333998554122622786136705462819401651387132237
6083-65515-IH;8590183748071272332238774879059
25790-68507-GF;33154213713628402117709957136983440384333
728-45435-NE;921357813621774264507771690614118713597729383289992363994284338741562632145956121503451596324979165845342544
19515-70080-DO;855714971851355549517
20684-61782-KN;1250736617818936166589826923862446147869739709894967169686657894738247
62650-81127-IH;7310308984314814803
4320-47845-IM;320160981106656746675358216788909477303349348700790121189078446719923524
61243-54099-FA;22656974574000899948867853909651343410861359014745502486198906146889480501217362207746793411973573953
62445-90594-AF;107126842486337
20016-59896-OM;578341457184131454243339722529197379
52837-45847-NE;2037190276957041880133
16934-96823-HL;56084969658363886762287435
72140-22096-JA;161342007423697365943536683784282926665
46435-53212-EN;1250628832447877343864999768289970284744184362276518247764823198562650
78011-64226-ML;1137440296997122950097295078826240963494242223661259383109
41063-36915-IG;35708591673332332492506751308
98775-55032-AB;10572965223519653088084313187272403579792375627272485996569033271363
64064-36964-IB;45430407398573423077340737779070234904926055315484648333697511235
79606-14772-ML;3760545176495263395923613041158054730058442557534004002213631878202338723886418508897256556873
4445-60399-NA;9620262968444304537636745672364352709684821
87633-9659-LD;4447996101316587802059165169345478987020887349230071365
251-82647-JO;20982070057805846896006310654354120107331126879866191424217277841851655809350
80947-7915-EN;2462787319921741961635006892121321489214235971
89313-15730-ID;8243108361284379475
98696-64372-NB;469514609744268327217476
39070-67326-JM;940949650312093611284185794046019
24330-59564-IO;9615513610894510454566725738474868298052945
99255-2567-LN;19084726224043819915168554269071586239065508974389296650754352466
87895-4841-KH;42795244291183288209199030826485598266604111700970819
41439-94178-BJ;16996051788196373535220021468490826838617424983927063559358324665923128080098901185174831996451486980533288234346993393534658886
70214-68545-KF;237974183600980334833947550273951590998425776827557805760712540084572619369520247287962055149580112
87769-36759-ON;1871581270471724791120
46342-19756-LB;3599367700463412099898290139366563361321057655284680249745352418140893636323333088913683211600
88806-85432-KA;138343577812993461683514437
2715-28773-KM;10578147176976730115161276246924696848790083
73705-86716-KB;578341457184131454243339722529197379
94421-37537-JB;9523578920229557021032369618353922218387596998858863175
76235-35149-BM;9141392271357131053571745661761
92316-52228-BK;11630184294034796307799228871435302700879547592899066855912777214278
96457-82494-EG;240862351772541357170057443878794568
51186-28847-DI;459922465223823572623692
62439-8803-EA;7020111698625323340
73687-75168-HO;10576668994126520983726903876567884729651287247813140525889112788034
3900-25122-NB;2037605366820433584451
82533-47631-LH;37579152220485564600143537782651509305163
12554-88989-BD;146793563361271736719310694462959863617
96781-28036-IH;1137440296995806071619876165536207476704573506849129647436
9116-33877-BK;45430407398573423077340737778976651632436120853655299101746750807
40298-18080-BB;264830956467382526100053991821683480372439110732
52704-89419-IO;90117304700656941989432145975211525704747220959995553735531317826851695201829184827475
63745-54999-IE;74328297527373234460626979522781354625692614674554537025826373
34070-16921-LI;10577590996067371004573241290395624080027931636896391493
3474-42515-AE;3917773128619074034581951475541791812762918908015881450097504235394951405338336061570224794673229532852041722098118467
80262-39265-FK;10577590996067371004573241290419821559968158412643594832
79830-58653-AG;27424523199209812
17713-50497-NF;1137440296995807640321587874451219906766547443891762654537
61695-9120-DE;1662370856425519069365366457147934248080458768345417667069248391916469217739689511625548858421167940202561
53237-39964-BM;19083081549802815876124630986942534982428082065875708767654737477
51537-31126-NE;526034371859246315760709
1964-21518-HB;146793563361271736719310694463348041038
12547-18579-NF;8661644569742943669455140665149466350676314
23863-55571-JF;762129320652239793188950199608275692006158423738132147051232034197718040565958210894
80594-16585-BD;17357457385530580657913985057602976730364449967531346
93550-61836-OE;940868561612541279341155598954307
17389-12922-IB;320160981106656746675358216788909477303349348700790121189078446719923524
93200-78981-IK;855714971851506345305
80942-42911-MN;111477728309331
3485-36609-DA;8744369432188237188611227605530798613294915
5212-5863-OL;146793563361271736719310694463348041038
93178-76049-BL;478510735694
20755-85145-DM;31069188372980035
50622-2984-NA;61660762053770535453038914762546899276
16396-31591-FI;9330212439387657625891393324715245040190316651081453907
2520-17425-BF;3964960886424008374748478969724031858916593280653812052
97129-46097-NA;4443126160139873592347787678569206919228304034542085189
12175-40936-NB;940868561611489676445536890146648
96010-62776-AB;4040999701961535017307904998644847238475604
68150-24165-GG;2462787319921741961635006892121321489214235971
75079-48319-OI;2977327179272907854796602591084697973091733881383838606900874368526917
29204-56421-FH;74543287303917232746477813754896324372667550829645145392244036
40959-30838-LK;1896070936256845710634698024498296994177358426648861336544542068992326
29753-74792-GN;1871581270471724791120
31108-80381-AI;134740689463050002559299405
28160-19990-KB;56080136395185531614750787
76410-67362-KF;14356514917182428590791618382
18015-19963-BI;2239892019062373912342997657211979
42708-81743-LO;1034495923700713468573496731283045716377892171
58689-58611-LH;705914900460039630919949797226655621832142311226311184966994
94453-49723-DF;4443126160139873590976209537344913513047148032724134979
68656-10792-MG;214445211388590141990797630555398691353631348041790760252975543941172937515476230893349388050592322
35442-49962-KN;838043098445844859792452803665437586913131562826382056008778477371674911415107676244
21822-29407-OE;352020721486941100241177056806308203804087145767479238309185319167140950252189739332
96949-36348-LN;418464232788
70955-82297-JM;34507274947000894284170739039890054079811
55915-44971-LD;161330645346466478325079325034241017666604307204016817394508104
21624-24616-EJ;4040999701955911986629259498227006686982227
53252-42189-IJ;19083081549802815915908809940948032909304570957588474239843132489
54337-94804-JB;7164744459723689033
46472-70547-AA;6445871311035247354000397565587659289681741206659495246
59516-64344-BB;41318714828388167986614223790598424004458754750374214
16364-64939-DM;659019288026869238352740182526199639070496485187
