numero,fecha_dictamen
63163-9533-KJ,2015-03-10
56396-39747-BK,2007-07-31
41780-30546-KB,2007-05-25
48432-10453-GO,2014-09-17
76554-54884-NG,2015-10-07
40569-69740-BM,2017-07-26
46777-15787-BO,2016-05-05
37191-29473-AE,2017-12-25
31414-64633-GO,2017-09-10
79939-94895-GA,2018-04-14
3868-31121-JE,2019-02-04
54674-50828-GI,2019-05-12
50073-79867-BL,2003-10-08
70155-76049-AI,2010-11-09
316-10976-LK,2009-02-03
39873-52216-IE,1995-04-08
25186-79295-AB,2013-06-18
44036-92690-NB,2018-09-30
5997-74916-JH,1994-06-28
96937-62990-GE,2019-08-18
24457-58389-OF,2014-08-01
26616-87195-KD,2019-08-11
51759-12241-AJ,2008-08-25
92184-34278-FO,2009-02-16
52846-30936-OL,2013-06-15
91072-13505-OK,2016-02-25
92790-56034-NE,1987-02-18
82784-46372-EI,2018-12-14
40325-61911-GI,2019-07-23
67044-20453-BA,1996-03-12
1954-7835-IN,2013-09-15
16161-79091-NO,1982-12-12
15185-6116-FG,2007-02-25
69087-39815-KF,2018-11-07
87114-18705-DO,2017-09-23
99829-12617-KN,2013-01-09
23501-76021-KE,2009-10-30
1847-66667-HL,2016-09-25
80976-89584-IN,1993-06-20
68536-3011-HN,1997-09-17
80007-60143-NI,2011-04-16
9360-69478-AJ,2017-03-29
47689-9788-LE,2014-02-07
98514-13067-BF,2003-08-18
9061-93620-GL,2019-05-31
64808-59669-IB,2019-03-23
72348-50628-GK,2017-03-14
42960-54282-BD,2019-05-14
9880-30132-BF,2015-04-08
56171-65329-BK,2018-07-09
86856-46115-EB,1991-12-14
240-95646-AB,2017-03-02
56741-61307-GM,1987-05-25
50417-32084-BG,1978-08-03
9528-60947-FL,2017-05-27
78871-87471-BA,2012-08-25
80049-927-MD,2017-09-05
40997-91752-HN,2015-06-23
90391-36588-ED,2018-03-09
33177-45022-KN,2018-07-22
90937-17484-DE,2002-01-07
20780-70397-GA,1990-09-29
12461-38871-LB,2011-04-13
65385-89784-JG,2019-05-30
63630-3408-FM,2018-05-14
71752-36450-JH,2018-10-22
74921-55725-GH,2013-09-17
9792-44638-HI,1993-09-30
43597-53639-EN,2018-08-25
73059-79343-OJ,2017-03-24
22266-83264-BN,2018-07-10
5768-20806-AB,1992-09-22
58712-58999-DI,2019-02-16
75883-80757-EF,2018-12-13
99669-86148-NK,2001-08-06
62921-39723-LL,1989-04-17
89052-39785-BD,2010-03-24
76332-12277-GO,2017-12-04
21946-91857-NG,2003-07-14
2265-28070-NJ,2012-01-16
49134-37885-IK,2009-03-09
73261-23594-GD,1984-09-22
74118-10866-AB,2013-07-16
17060-67008-DA,2012-10-25
57087-9981-LH,2008-11-07
93662-52435-AM,2019-02-23
64423-47887-BB,2019-06-21
20085-33040-BO,2018-04-12
99552-89168-IM,2010-08-04
40451-55975-HO,1981-07-24
28722-44126-GL,2015-05-20
61556-21881-GI,2013-02-21
40999-7462-HK,1990-09-05
81865-63529-OJ,2019-03-04
18966-88116-DK,2019-08-17
47196-39911-BB,2004-12-23
8630-85867-LE,2018-11-13
292-81059-BA,2017-07-27
3600-68008-HO,2013-06-20
60499-68496-DB,2008-06-15
48976-59324-HF,2009-05-23
52462-83060-GL,2017-11-18
96947-70650-EH,2007-02-06
64161-1281-BL,2017-05-28
52907-42133-EH,2015-02-13
60737-404-DJ,2013-10-18
23531-15129-DL,2015-11-05
79697-54599-BB,2007-08-01
37660-76718-FJ,2019-08-16
9130-95444-BI,2013-03-19
19917-66785-HJ,2019-02-15
82413-1849-IJ,2015-08-27
50253-15737-ID,2019-06-21
62068-68157-OM,2008-03-29
23717-63965-AI,2000-12-07
96579-17165-KB,2019-06-22
30175-63563-OI,2018-12-19
42299-71976-MG,2018-11-04
84713-14122-KD,2019-03-13
18945-77888-ND,2018-06-08
45044-91266-AJ,2012-06-16
57300-53132-BN,2014-12-01
32651-23545-NM,2009-03-19
78269-94686-AB,2012-07-30
35214-42039-DB,2016-11-05
28218-25361-JM,2014-10-22
65325-56004-EB,2014-08-18
23588-4466-BG,2009-09-13
10606-80127-GM,2019-01-13
97578-98127-BM,2003-11-09
93200-11827-IJ,2007-11-10
78187-89227-MA,2019-03-12
87478-83538-FA,2004-08-02
61318-5214-NN,2009-07-09
27300-18399-NL,1998-10-10
3757-58670-JD,2012-03-23
87531-68950-BE,2012-10-28
60712-89323-NG,1986-05-10
92465-55239-JF,2009-05-18
51763-68228-KK,2016-12-23
58231-10292-OG,2005-10-02
72124-7141-KL,2015-09-18
42287-32033-MA,2018-08-24
39134-97277-LN,2008-08-24
34026-49655-BE,2004-09-19
82993-91345-NB,2014-07-25
6180-19176-BO,2014-11-06
54542-68566-LO,2018-03-05
14196-52667-AM,2018-12-22
473-94142-FM,1994-01-25
97176-36728-MI,2010-11-25
34434-24790-JG,2000-03-24
98065-96169-NO,2015-01-13
15496-49816-ED,2019-08-04
7566-89314-DB,1994-06-11
18914-50798-KD,2019-01-26
81907-18194-GN,2008-10-31
45554-32462-BJ,1995-08-29
81989-90752-EK,2019-02-14
76909-25726-GN,2018-07-16
60881-61604-BE,2014-01-11
22362-43434-JA,2019-08-28
70243-66854-EN,2011-03-17
13724-70158-GD,1997-03-24
97918-67564-IB,2011-12-20
92051-43284-IM,2019-02-25
80497-86667-EB,1984-12-21
97965-90591-BH,2019-01-23
3260-79780-HB,2019-07-18
37216-48649-EL,1983-04-13
44657-76806-BL,2018-04-12
90236-73863-FM,2016-11-08
28851-32119-LH,2018-01-20
56381-26147-BL,2001-07-31
81911-18120-HK,2014-09-11
97971-49930-DG,2013-06-30
1785-70234-GL,1996-11-01
5761-99494-EB,2014-11-24
58339-91822-DE,1994-10-02
20370-95803-MJ,2008-08-29
94175-9460-LF,2014-10-21
14506-42639-EB,2005-11-28
31296-94255-NB,2000-03-14
11179-99616-GO,1990-08-19
81993-38972-JD,2014-12-15
54912-33808-KE,1999-11-18
276-52620-AB,2010-07-22
4809-92248-OB,2019-02-06
18632-71016-MN,2001-08-04
57932-15686-DB,2019-07-31
84747-68655-LG,1982-02-21
71365-66601-MA,2019-06-11
21382-21992-BB,1987-02-06
88310-98961-FO,2002-03-29
53356-34413-IE,2018-08-07
40624-47936-DE,2099-07-10
8615-20155-NK,2019-08-16
44221-24593-GE,2003-06-17
95247-39832-BA,1998-06-02
822-80605-GG,1993-05-04
18048-52288-IO,2004-01-23
48372-42783-FB,1987-08-08
7344-30083-HO,2099-05-12
6803-52800-JK,1988-03-26
77083-21732-BK,2002-09-20
8625-36705-HE,2002-05-06
77046-41857-KA,2013-03-24
97491-15206-GG,2010-06-03
31676-58955-AF,2019-02-08
40161-24485-BL,2008-06-22
54475-32820-LD,2007-09-05
33829-45879-MN,2019-01-14
20336-17496-LL,2019-02-12
75780-91350-HE,2018-09-03
37929-74943-LN,2004-06-12
21181-2000-GD,2019-07-02
51787-53443-AO,2019-03-16
89283-14191-IG,2018-04-22
30109-75127-FK,2017-04-10
53935-4442-BK,2019-07-10
28487-45496-KA,2011-07-16
89894-72564-BH,2019-05-18
17240-31780-HI,2019-01-27
27905-92616-IB,2001-10-25
1784-46535-AD,2008-03-12
94203-12947-LH,2000-03-10
21820-50488-BK,1975-11-17
1196-15937-DA,2008-12-19
18330-7715-HF,2018-10-01
80920-96398-AL,1989-02-06
79886-44469-IB,2006-09-08
17103-89239-FF,2019-04-05
86212-97585-BJ,2018-10-17
19745-31464-KD,1997-11-05
84388-27532-JI,2009-09-28
23577-77131-ED,2019-02-17
92251-84650-EJ,2013-08-18
25524-24455-AD,1988-01-18
7280-43247-JE,2019-06-24
21007-54701-AN,2006-12-19
82517-19351-HB,2017-05-31
4484-3589-HG,2014-07-16
27059-40294-FJ,2018-02-26
57266-28349-BE,2015-03-03
83165-85731-JF,2015-09-19
44761-79408-BD,2014-04-06
77453-51804-JL,2013-08-05
20458-6679-OF,1989-06-05
2894-65826-GO,2019-08-20
62747-61888-JB,2014-04-03
11805-5166-GL,2017-02-20
18135-74845-HG,2011-12-03
69117-6885-BO,2009-06-12
20436-23934-JB,2018-02-01
91203-62607-MJ,2007-08-13
20279-74595-BH,1994-06-13
97460-71836-BF,2005-03-28
26051-78223-EI,2019-08-09
34721-12946-IL,1972-06-21
73864-67465-HB,1994-09-26
76774-19003-EB,1987-04-24
53826-66353-LO,2019-06-03
18194-22916-GA,2007-07-23
45549-30327-IL,2014-03-15
24831-83031-KB,2011-02-05
77093-16611-LA,2018-04-15
45503-16672-BJ,2014-11-13
38883-86278-IM,2016-12-24
96296-30222-BJ,2019-08-02
6945-66403-LB,2018-06-12
10358-15422-IM,2005-10-08
56942-73434-LA,2011-01-17
18498-48519-ND,2015-11-24
58277-61142-AK,2018-01-30
58264-799-OD,1997-03-03
78061-70319-AM,2016-10-26
24175-86869-EE,2013-02-25
16636-33001-BE,2019-02-03
70724-17829-IG,2010-10-24
70139-68730-NO,2017-09-12
33396-29891-JG,1995-03-29
80231-92731-KD,2015-11-18
13750-8712-GE,2006-09-11
55919-39612-LA,2000-09-14
98934-37856-FG,2018-08-20
54899-82636-BE,2011-04-13
86615-96384-MA,2008-12-12
32395-17996-IF,2004-03-02
24048-59821-OH,2007-06-18
62943-16416-OE,2012-12-31
4448-67026-BD,1984-12-28
1281-8585-JJ,2007-06-08
97434-21821-FI,2005-05-20
25626-14917-GN,1995-07-21
39700-35898-MI,2009-01-08
63284-86028-FA,2006-08-25
27093-69151-BA,2019-06-23
81377-9845-FD,2016-05-24
17119-86875-FB,2008-02-10
4697-51918-EI,1972-08-06
45126-30822-AG,2010-09-09
95432-193-HF,2005-07-18
13907-5061-BA,2000-03-22
60387-75439-BA,2002-07-25
49416-93231-HG,2018-05-19
89944-33062-EM,2017-12-14
31952-83297-FJ,2016-11-22
7864-50125-BD,2017-12-30
56119-37914-MH,2018-06-25
39541-89528-BI,2019-07-27
35078-34836-BM,2019-01-19
17203-93036-JA,2019-07-11
72709-81911-OF,2015-11-05
89430-36782-DG,2004-07-21
94647-52817-HM,2018-07-27
65496-25707-BO,2016-01-08
22885-53416-HJ,2010-03-10
26509-6327-HL,2000-10-09
51666-4383-EO,1966-07-30
73729-54980-GK,1994-04-03
21305-23297-KG,2012-12-19
32691-63107-LI,1976-06-09
99910-24050-ED,2019-05-09
54875-34369-OE,1993-12-16
97876-56327-LJ,2019-07-23
34993-46881-JD,2015-06-06
41196-9358-JA,2019-08-29
87402-96378-HM,2019-08-17
41293-55142-DK,2019-05-24
78328-2808-GM,2016-10-10
15815-98307-AF,2017-04-15
8058-6913-BH,2017-05-29
27886-10553-NK,2016-03-13
23676-75369-KN,2019-04-28
5699-93623-NJ,1995-11-21
38142-61381-EJ,1999-10-24
45051-21722-DM,2016-04-02
41754-85256-AM,2007-05-26
96906-44736-JL,2010-01-04
92728-30330-AL,2010-05-14
3157-1904-FJ,2008-04-28
88659-30639-GO,2019-03-09
38125-4447-JO,1992-09-20
85750-94853-OO,2015-04-08
53800-71505-BJ,2003-08-21
39324-78467-OJ,2014-09-24
26945-45419-LD,2018-12-01
60110-94478-BG,2018-05-24
88377-41879-KD,1989-11-28
53096-85160-AF,2009-07-16
7572-88631-FM,2018-09-28
25503-10962-JO,2010-11-02
54318-20168-JL,2013-12-29
16451-3152-MO,2018-04-05
83720-1347-KM,2018-02-26
2648-19163-BJ,1994-10-29
84561-28094-DO,2012-01-03
88002-28062-BB,2010-02-13
25581-47020-IO,2014-06-30
26596-91455-BM,2019-03-05
71121-75362-BJ,2019-01-07
42788-57331-FB,2017-04-30
98689-28967-FB,2013-07-01
47872-99207-NE,2018-09-29
61048-36008-HO,2019-03-11
38009-18986-AD,2012-01-04
96380-30094-NM,2016-11-08
63802-58778-FN,2018-11-10
93817-83721-KG,2017-07-06
94397-28786-BB,2019-01-31
70187-39843-BG,1995-09-11
36134-94625-EN,2019-02-28
33580-64546-GJ,1996-01-18
31417-84111-IO,2009-07-20
73634-61803-MM,2018-08-24
20924-76309-FD,2016-08-10
20672-25738-BG,2019-05-31
84656-83463-AF,2014-09-23
64053-80936-MG,2019-05-06
9860-26750-HM,2019-01-12
42498-98551-BB,1998-02-04
91319-18721-FG,1969-04-02
763-75899-EA,2012-11-24
29791-54071-LM,1999-04-13
72583-92494-JL,2015-05-09
93146-88829-MD,2017-07-15
67128-83622-AD,2019-08-13
64795-38148-FF,2018-01-21
80828-40755-MN,2019-04-19
53471-80922-DO,2015-04-17
23746-15750-BO,1993-08-29
32461-15058-NI,2014-07-08
18129-56676-FN,2019-06-06
8121-81924-MK,2017-08-01
38570-59554-DO,2016-04-21
93498-78136-EA,2016-10-08
74181-2655-KK,2017-01-04
97702-6573-ME,2018-02-19
42050-31561-NM,2018-10-16
75348-81284-HO,2003-03-07
1355-8627-EF,2012-03-18
83706-88294-LB,2008-04-06
25561-30540-FD,2010-10-29
46557-85309-AN,1980-09-20
70013-44976-EB,2011-10-07
33710-49963-NM,2018-06-14
2015-57900-EM,2016-08-06
73080-31620-KL,2017-01-19
87178-78041-DH,1995-09-19
52948-66555-AB,2013-09-12
78242-29838-FD,2010-04-13
68537-82626-EE,2018-02-02
71114-1275-KE,2018-06-08
39269-15706-NN,2007-05-20
50819-64538-BN,1994-05-27
52422-92481-NI,2018-04-30
18436-90124-AJ,2016-06-02
60878-77425-MB,2018-06-28
88983-78336-BB,2018-11-30
1407-14992-KK,2019-05-05
17120-67342-HF,2014-06-19
86523-99836-FN,2013-12-17
28458-53763-KD,2003-05-04
75219-71543-KB,2014-05-24
45022-69090-ED,2017-03-21
67316-97120-AO,2019-01-26
78627-75363-NM,2017-06-05
40771-92434-GB,2016-10-30
56203-52063-BB,2019-06-16
59542-82091-IK,2019-08-03
85041-58627-FB,2010-06-26
86953-44894-LB,1981-01-30
77642-45090-JO,1997-02-02
31455-99440-FE,2006-01-04
69088-14478-DD,2018-09-05
58249-371-BD,2006-04-10
81720-2023-KG,2009-09-01
41169-57045-GG,1999-10-24
74689-83471-AG,2015-08-14
18008-63103-JK,2016-02-20
82361-53410-ME,2012-07-07
95494-43189-DG,2019-07-13
92956-95084-BB,1994-06-30
18357-49626-MI,2016-02-23
43901-11891-MB,2012-12-05
18845-80417-EM,2016-12-11
73888-40840-FE,2015-10-17
72571-37670-OG,2019-08-03
40819-11611-OG,2010-06-09
96732-1334-II,2019-07-22
59993-63574-HA,2018-11-17
67172-95168-JB,2019-08-12
86894-44864-DA,2019-05-27
29369-87258-OG,2019-06-06
29653-89436-HO,2019-04-23
56910-64067-MF,2018-06-16
92691-10668-EM,2000-10-20
69397-47741-II,2013-03-07
33938-54730-MH,2019-03-31
69154-43156-FL,2017-05-30
45202-29893-AB,2004-10-02
49584-99611-NH,2019-03-02
22300-38523-AK,1979-02-01
23107-78162-MB,2019-06-24
91313-48491-NO,1984-07-30
14109-2806-NI,2017-03-08
35871-68174-ON,2019-08-09
34868-37323-NB,2019-08-29
82420-94948-JF,2015-03-24
15157-74460-LM,2019-03-22
43550-81462-DL,2018-04-25
69186-82960-FJ,2010-11-06
93267-38834-OB,2016-12-17
74760-46661-OD,2006-08-31
41190-16293-HH,2019-08-14
67791-75198-LN,2011-02-25
70598-11111-HB,2017-09-17
81376-96226-DO,2008-05-11
17476-94577-GG,2019-07-11
89458-91207-KD,2019-08-10
63816-20153-IL,2016-09-18
65692-94006-KE,2018-10-21
77895-72235-BN,2018-03-10
81386-57527-GK,1999-01-14
59813-37726-BE,2015-05-19
90391-40479-FB,2014-02-22
91538-6307-FL,2018-07-01
35727-84236-NI,2016-10-23
34474-42523-LD,2015-04-11
94633-43313-AO,1982-01-23
89454-93732-NL,2014-11-20
99139-27599-EE,2017-08-15
77707-69223-OI,2011-04-18
66203-31072-FM,2011-07-17
94196-79693-BM,2008-04-09
51641-29414-IF,2015-01-07
91970-93811-OK,2012-12-08
38043-69649-ME,2011-09-11
42325-68425-NK,2003-01-05
76079-30055-ON,2018-09-17
58140-54905-HO,2000-12-08
30547-67916-MI,2010-03-02
28624-48251-FE,2012-02-12
71174-41541-HM,2012-09-11
29127-83986-KK,2018-02-10
37573-75510-OM,1997-07-27
67513-14023-BF,2018-12-10
13801-20876-BE,1984-01-24
79220-96310-AJ,2011-08-16
16999-15580-DB,2010-07-30
58667-89496-NO,2018-03-15
62494-97961-NN,2016-09-13
38533-97107-NO,2019-02-19
27007-43545-GF,2017-06-10
78912-25729-IH,2015-01-18
64625-3440-LL,2016-04-13
32605-70070-ON,2007-03-15
96889-68536-KJ,2016-07-09
41132-500-AE,2016-11-16
63222-34170-BO,2005-06-27
42117-55455-JE,2016-03-17
9000-46070-MJ,2018-01-01
29180-33128-NG,2013-09-16
99866-31726-BL,2018-12-15
87067-75740-BK,2008-02-26
61818-78389-ML,1998-01-29
47168-58687-EH,2015-11-13
26513-45728-JB,2019-03-15
48208-463-AL,2007-01-11
54814-66669-GF,2019-08-25
73234-88704-HJ,2017-10-13
73784-32724-BN,2018-06-17
59891-35294-MN,2014-12-30
63015-24636-BK,2006-08-22
82330-31320-BA,2017-09-08
27506-46545-DI,2016-02-05
15331-33258-BI,2004-02-19
37201-66813-BE,1997-06-19
89448-18778-FM,2004-03-09
70486-10315-BJ,1993-08-04
26972-68934-FG,2017-04-15
2090-2210-MK,1998-12-18
93819-64945-FL,1998-12-12
78263-23694-ED,2017-11-07
91732-95909-LG,2019-08-05
25725-99182-KD,2017-08-24
79602-90152-OO,2008-02-09
65564-16113-JB,2005-03-21
52059-23926-AD,2015-12-03
690-13699-DL,2017-05-12
25919-48542-FB,1986-05-05
6990-11079-FF,1998-03-04
8653-85539-MG,2014-01-08
61322-54106-HL,2002-03-04
12799-369-KD,2018-11-18
89322-63870-GI,2017-10-19
92590-11636-AM,2007-10-19
88382-89304-JN,2014-09-18
3350-90855-BG,2014-11-24
46175-76590-OF,1980-02-18
24705-72499-FK,1998-06-22
10684-99059-BI,2018-07-13
71500-63846-BO,1993-01-14
25326-48013-NG,2017-02-28
18837-85173-DK,2017-07-16
72151-53276-DJ,2006-02-19
33244-18495-BJ,1992-10-02
49649-80453-FF,2019-06-14
7895-15373-DD,2018-06-16
19774-86567-KI,2019-08-10
84561-29716-AB,2016-04-28
49642-97891-LG,2018-06-03
55173-56056-BM,2018-11-09
60984-99929-IG,2014-04-09
37207-28723-ME,2018-04-05
51479-84113-BH,1999-04-22
48682-60439-MB,2009-10-05
46448-61681-OM,1991-07-26
99743-66663-OL,2017-01-18
33813-62792-OD,1987-10-13
81465-4288-AB,2018-12-18
19095-38774-BD,2013-08-05
93581-12553-JD,2019-04-11
38534-94952-AG,2017-11-20
25621-78615-AM,2007-11-30
45006-52416-IE,2018-11-30
43650-88831-AJ,1992-07-25
6135-80075-KI,2013-08-17
44685-81727-II,2005-08-12
49987-91072-AB,2015-12-28
84383-86636-GA,2013-04-29
56687-96618-BJ,2019-08-15
71875-68863-JH,2017-01-05
40962-71964-AK,2012-10-28
7053-46999-IE,2016-06-21
37801-60163-ME,2014-03-06
31447-70223-KM,2013-11-11
26980-73059-MB,2009-09-18
39031-28036-AB,2019-07-25
57347-98110-HB,2018-03-03
77779-11003-BK,2010-08-26
41337-65665-OE,2008-01-07
60876-39139-IL,2007-07-24
30532-74537-IK,2019-04-26
94941-64370-GJ,2008-11-30
78534-96139-GJ,2012-01-18
57799-16568-EA,2007-04-24
9854-39222-MG,2009-12-17
5344-64950-FD,2019-02-25
41798-31072-LL,2013-05-13
86594-45334-JD,2011-07-04
64923-32653-MM,2019-07-07
99893-52065-IF,2019-08-12
25802-48979-HF,2013-07-15
86685-27479-DI,2018-11-24
5969-62821-EH,2019-05-03
86576-79815-HI,2012-03-24
11814-50233-OK,2019-07-25
2400-50342-BO,1974-02-11
36243-43934-ED,2099-07-02
54566-26281-LE,2007-06-16
66456-57616-BK,2018-06-13
51975-51592-IL,1991-12-27
72782-69199-MH,2006-09-20
38340-49400-KN,2009-12-07
9302-91051-NO,2017-02-09
30823-26165-GI,2016-12-05
37952-41228-AF,2019-07-10
72718-19819-BB,1985-07-06
39781-12195-DG,2017-10-13
35092-13119-LJ,2012-03-22
78452-59235-FM,2011-11-04
98790-89258-NH,2012-07-31
19451-18360-AB,2011-02-01
28700-1839-NG,2018-09-25
52299-76135-DL,2018-04-01
75624-6603-MB,2009-08-09
96391-81717-BE,1996-11-06
46687-76068-HK,2018-12-17
485-30406-DN,2019-04-15
41644-48634-BF,2018-03-28
14142-48226-DE,2019-07-01
17361-13593-DN,2019-05-30
36502-99419-GB,2019-03-28
693-70782-DK,2002-02-03
29982-95316-IN,2011-05-10
37001-85693-IL,2008-08-17
71715-83617-GB,1995-04-21
52205-38659-AI,2019-07-18
76804-26328-LJ,1995-09-13
76155-53899-EA,2002-05-27
86833-58297-GG,2014-06-26
48122-50579-EJ,2010-01-13
79023-7409-OO,2009-06-06
28283-21675-AK,1992-11-19
582-47039-GF,2010-06-20
97821-83410-MD,2013-08-01
61997-15330-FO,2007-07-12
59216-31012-JL,2016-02-29
78808-20712-BL,2017-04-08
43686-1727-JD,1976-01-21
10826-16059-OE,2018-03-26
19706-881-JD,2001-08-09
98390-60271-BE,1989-10-24
16487-20429-FE,2017-01-20
5337-736-BL,2004-07-01
52339-89805-BM,2019-03-23
35511-237-GA,1988-02-27
50428-9783-NO,2017-09-25
43302-42505-GH,2011-10-14
5290-71716-HG,2017-02-19
79881-4024-AI,2019-07-13
16991-91413-BN,2018-10-19
59617-25599-IB,2019-08-23
89136-44867-KK,2014-02-08
20984-64096-KH,2014-12-31
17875-77983-JA,2017-10-13
73812-38758-LI,2012-12-17
77069-4592-FB,2008-05-20
77792-28139-BL,2017-12-21
1390-67005-HF,1991-06-20
85241-82530-IG,2017-08-02
34146-73294-OA,2018-07-02
2154-86373-HG,2016-01-31
96919-90306-DH,2003-06-27
7524-12408-EK,2019-08-27
27557-6122-AJ,2016-09-22
91435-2461-LF,2019-08-02
70135-96760-DH,2016-12-26
8820-51396-FM,2017-08-09
40530-20787-BB,2017-08-31
31776-61867-AK,1979-10-31
76167-20922-AF,2015-06-03
18304-3960-IO,2014-03-15
69942-10319-HK,2018-07-12
41843-6979-EE,2002-10-02
86387-32624-HB,2004-07-07
91114-97161-IA,2017-10-15
91235-52912-OJ,2008-11-23
48636-89179-JK,1992-06-25
10188-8922-KD,2002-03-15
18731-69078-DD,2019-07-08
53398-78201-ED,2012-06-24
39376-9365-JE,2012-09-22
87230-21045-BO,2011-02-19
53325-86917-LO,1998-01-06
93887-86362-BM,2001-05-16
96403-59841-NO,2015-10-26
49806-34453-FI,2011-11-11
817-78439-DH,2018-01-11
24828-25424-DD,1993-06-30
88229-13776-EM,2019-01-05
41619-35469-OB,2017-04-29
75679-56126-NN,2017-04-21
32145-88490-II,2005-11-19
38456-30979-EJ,2017-02-20
42455-45314-EB,2017-02-15
20544-61135-NA,2004-11-06
84264-36146-MB,2016-12-31
79294-88423-IG,2013-10-14
36132-72291-IE,2000-01-28
82580-24255-OG,2019-08-19
52760-66876-GB,2018-10-27
46220-72141-GA,2019-06-08
39419-91553-BJ,1996-02-15
2629-97183-AB,1997-10-20
18884-92956-OJ,2019-07-24
41562-74782-JN,2015-05-02
25903-57326-BH,2016-10-10
66519-37399-GD,1996-09-21
12590-66068-DJ,2019-02-22
94990-36379-FF,2016-09-02
46430-6088-BD,2019-08-18
28560-84572-LG,2004-02-13
47500-72503-ME,2017-04-11
82302-89280-AL,2002-09-23
90129-73839-HN,2017-11-12
43153-70016-ND,2010-09-01
72849-45238-BJ,2010-07-19
86106-82215-JH,1998-07-18
46259-69330-JM,2013-07-20
72961-88230-MK,2008-04-26
8694-24662-KH,2010-12-27
57212-56981-IF,2007-10-13
5882-87297-JA,2017-10-02
5860-43072-EJ,2017-07-30
21051-79203-AE,2018-12-04
33015-79242-KG,2018-03-28
53227-78495-JB,2019-07-12
73177-60472-AB,1993-12-15
11369-25268-GE,2015-02-17
98567-49499-IN,2015-01-27
9654-85056-GA,2018-03-13
69591-54613-OM,2005-04-05
20386-73022-IB,2016-02-10
52249-97396-IN,2011-02-24
24108-81303-LM,2019-04-22
14992-3231-KB,2019-03-17
88064-83576-AJ,2011-11-06
95984-85577-ND,2008-10-14
24873-72339-FG,2015-03-22
548-5377-IJ,2018-09-25
46806-22537-OE,2018-07-23
33701-20851-HE,2019-08-04
46467-65395-LJ,1974-11-10
60352-70904-IO,2019-08-01
12838-62189-EB,2013-07-25
35353-78959-JB,1980-12-27
62535-17988-HO,2001-03-06
98746-15932-OB,2019-07-24
69438-68285-IH,1996-01-30
56561-61989-LM,2019-02-21
79792-60311-NE,2015-04-14
96526-77927-BD,1959-04-23
26946-35277-LG,2016-04-17
87064-84946-BK,1999-08-13
28057-34113-HF,1987-05-29
5440-21608-BD,2013-05-22
77556-25551-EF,1999-07-30
3457-98166-FE,2019-05-20
37523-38768-FL,2008-11-23
14238-10255-OB,1996-08-21
24068-48528-FI,2011-07-31
79525-8665-LJ,2008-07-01
46060-11472-MN,2017-03-19
84503-89112-BE,2011-01-13
20903-2090-KL,2019-08-07
39592-42379-BH,2016-03-30
82192-47589-GM,2019-04-02
6509-16239-BD,2010-08-01
18897-56091-OO,2013-08-19
47143-66271-OL,2004-10-16
15565-5538-DB,2016-02-19
85155-68443-JD,2016-12-23
10809-48703-LG,2001-04-28
21969-74485-OH,2000-01-12
234-21969-NK,2003-08-03
70494-96873-EA,2011-10-15
60673-52950-NO,2011-04-04
34049-47076-AN,1961-07-15
88866-23241-KB,1992-09-28
36190-83508-LD,2012-07-07
88122-36542-MB,2008-04-02
88811-97807-JA,2018-10-31
93500-1951-EK,2019-08-21
24139-68339-HL,2013-07-23
38805-21217-JO,2017-09-14
25413-3848-NO,1972-03-19
78993-99535-IB,2019-02-04
6009-71742-MJ,2014-09-02
18731-45233-OK,2013-11-09
25606-91904-IN,2017-05-14
35661-24538-FD,2019-07-16
84594-25466-AH,2011-01-24
76386-19028-BK,2017-02-14
164-60010-AB,2007-10-22
62911-59956-BO,2019-04-06
50768-62209-AH,2017-05-23
57316-26439-NL,2013-03-25
96873-36628-AH,2011-08-19
68316-87364-ND,2014-11-11
55476-96651-AM,2015-01-27
91482-74704-OD,2018-06-30
43438-77825-OM,2014-06-18
30042-84306-OL,2013-11-07
15173-65579-OB,2012-09-30
28900-77122-FE,2013-03-05
1410-45407-DB,2019-08-05
71502-83400-GD,2019-05-25
45126-11706-AB,2019-08-13
55883-55680-MA,1992-09-16
46564-19615-LB,2010-03-27
63375-31059-LL,1986-08-15
38214-75339-HO,2014-09-14
38238-6605-JG,2019-06-14
60786-85479-HI,2011-01-31
67231-54376-GN,2007-10-19
57753-61975-BG,2019-08-21
794-38081-AF,2018-07-13
58874-14977-IB,2009-02-11
26985-76725-LD,2008-01-12
32780-35617-EI,2018-07-25
29769-92980-EO,2018-01-01
35452-37034-OM,2016-02-16
59589-41893-BK,2018-01-28
81377-13938-ND,2011-04-16
33674-9575-HO,2011-09-21
3350-77197-GK,2006-06-23
22960-17863-OA,1990-09-19
30559-68103-JH,2019-03-02
92119-52061-MI,2007-09-11
77871-35857-EG,2007-01-04
1203-7247-NH,2019-01-09
95955-91265-GF,2008-11-10
96994-56840-GM,2006-12-08
91403-99890-IA,2018-11-04
17756-56966-NI,2015-04-13
90303-71829-MM,2014-04-07
22225-80473-BK,2017-07-06
51081-92305-IL,2019-07-12
4583-60169-OL,2013-11-21
71945-82924-KI,1990-12-13
38885-7149-DM,2016-11-29
32173-20206-MK,2005-08-12
65609-45216-DJ,2015-02-28
61210-77025-OB,2018-12-05
84464-75537-AA,1977-05-15
76917-50566-BM,2013-12-22
70392-10105-HO,2018-08-08
90334-35749-OE,1992-12-29
19397-52319-MF,2014-02-03
81328-41065-LN,2014-05-05
